,id,geoid,population,below50pov,below125pov,below150pov,below185pov,below200pov,below300pov,below400pov,below500pov
65715,1400000US48381020600,"Census Tract 206, Randall County, Texas",4150,262,530,1147,1370,1621,2729,3332,3557
65716,1400000US48381020800,"Census Tract 208, Randall County, Texas",6731,87,802,1564,1845,1981,3681,5406,5872
65717,1400000US48381020900,"Census Tract 209, Randall County, Texas",3022,81,749,899,1072,1072,1627,2398,2572
65718,1400000US48381021000,"Census Tract 210, Randall County, Texas",2363,15,222,454,536,660,1034,1578,1761
65719,1400000US48381021101,"Census Tract 211.01, Randall County, Texas",4630,107,720,763,1175,1194,2162,3005,3618
65720,1400000US48381021102,"Census Tract 211.02, Randall County, Texas",2309,219,732,1027,1396,1636,1915,2183,2246
65721,1400000US48381021200,"Census Tract 212, Randall County, Texas",5140,101,576,695,858,881,1850,2690,4003
65722,1400000US48381021300,"Census Tract 213, Randall County, Texas",5600,40,585,1117,1890,1935,2932,3741,4526
65723,1400000US48381021500,"Census Tract 215, Randall County, Texas",5057,101,312,621,827,861,1628,2795,3566
65724,1400000US48381021602,"Census Tract 216.02, Randall County, Texas",4943,69,433,433,756,756,1826,2429,3063
65725,1400000US48381021603,"Census Tract 216.03, Randall County, Texas",2115,7,124,145,264,287,533,943,1292
65726,1400000US48381021604,"Census Tract 216.04, Randall County, Texas",3721,38,309,316,423,608,823,1562,1910
65727,1400000US48381021605,"Census Tract 216.05, Randall County, Texas",1864,9,90,158,205,259,453,824,1255
65728,1400000US48381021606,"Census Tract 216.06, Randall County, Texas",5230,60,354,371,385,588,1233,2227,3111
65729,1400000US48381021608,"Census Tract 216.08, Randall County, Texas",8836,67,438,495,1069,1203,2386,3759,5488
65730,1400000US48381021609,"Census Tract 216.09, Randall County, Texas",5046,89,219,219,265,327,690,1173,1692
65731,1400000US48381021702,"Census Tract 217.02, Randall County, Texas",4949,177,501,588,825,959,1571,2567,3203
65732,1400000US48381021703,"Census Tract 217.03, Randall County, Texas",5471,76,774,889,1271,1271,2311,3413,4403
65733,1400000US48381021704,"Census Tract 217.04, Randall County, Texas",8792,66,434,484,717,744,2034,3716,4916
65734,1400000US48381021801,"Census Tract 218.01, Randall County, Texas",6686,814,1585,1915,2473,2542,3868,4529,5493
65735,1400000US48381021802,"Census Tract 218.02, Randall County, Texas",4247,610,1151,1485,1727,1859,2449,2940,3159
65736,1400000US48381021900,"Census Tract 219, Randall County, Texas",5384,152,303,424,650,673,1658,2239,3063
65737,1400000US48381022001,"Census Tract 220.01, Randall County, Texas",6870,42,274,379,477,490,1808,2705,4350
65738,1400000US48381022002,"Census Tract 220.02, Randall County, Texas",6045,351,960,1152,1503,1633,2854,3705,4545
65739,1400000US48383950100,"Census Tract 9501, Reagan County, Texas",3731,119,692,777,998,1100,1527,2326,3019
65740,1400000US48385950100,"Census Tract 9501, Real County, Texas",3156,295,1112,1254,1466,1581,2131,2578,2791
65741,1400000US48387950100,"Census Tract 9501, Red River County, Texas",2376,140,500,678,802,910,1285,1664,1920
65742,1400000US48387950500,"Census Tract 9505, Red River County, Texas",4173,330,1450,1725,1829,1959,2902,3516,3783
65743,1400000US48387950600,"Census Tract 9506, Red River County, Texas",2968,141,811,978,1053,1170,1748,2059,2272
65744,1400000US48387950700,"Census Tract 9507, Red River County, Texas",2452,220,475,613,840,948,1440,1959,2299
65745,1400000US48389950100,"Census Tract 9501, Reeves County, Texas",2516,316,761,768,862,862,1789,1965,2029
65746,1400000US48389950200,"Census Tract 9502, Reeves County, Texas",3074,291,737,1196,1384,1453,1900,2535,2654
65747,1400000US48389950300,"Census Tract 9503, Reeves County, Texas",1937,91,273,279,387,480,877,1271,1660
65748,1400000US48389950400,"Census Tract 9504, Reeves County, Texas",4643,309,641,736,1060,1097,1922,3141,3650
65749,1400000US48389950500,"Census Tract 9505, Reeves County, Texas",1342,55,231,449,523,523,762,975,1139
65750,1400000US48391950200,"Census Tract 9502, Refugio County, Texas",3538,327,719,861,1064,1321,1941,2549,2980
65751,1400000US48391950400,"Census Tract 9504, Refugio County, Texas",3431,204,776,898,1132,1312,1955,2498,2941
65752,1400000US48393950100,"Census Tract 9501, Roberts County, Texas",791,42,127,155,165,171,309,445,499
65753,1400000US48395960100,"Census Tract 9601, Robertson County, Texas",1709,173,471,484,606,687,964,1128,1306
65754,1400000US48395960200,"Census Tract 9602, Robertson County, Texas",1731,64,507,635,795,874,1283,1509,1619
65755,1400000US48395960300,"Census Tract 9603, Robertson County, Texas",4650,105,701,886,1252,1299,2245,3192,3630
65756,1400000US48395960400,"Census Tract 9604, Robertson County, Texas",3401,15,330,387,809,1181,2012,2458,2750
65757,1400000US48395960500,"Census Tract 9605, Robertson County, Texas",5295,357,1144,1730,1962,2127,3271,4229,4665
65758,1400000US48397040101,"Census Tract 401.01, Rockwall County, Texas",6774,48,127,186,326,657,1523,2586,3245
65759,1400000US48397040102,"Census Tract 401.02, Rockwall County, Texas",7753,226,654,1108,1312,1312,1884,2909,4078
65760,1400000US48397040200,"Census Tract 402, Rockwall County, Texas",7096,93,114,213,370,530,1106,1875,2659
65761,1400000US48397040301,"Census Tract 403.01, Rockwall County, Texas",5796,411,591,776,934,994,2035,2839,3251
65762,1400000US48397040302,"Census Tract 403.02, Rockwall County, Texas",8130,168,1021,1146,1319,1385,2761,4225,4931
65763,1400000US48397040401,"Census Tract 404.01, Rockwall County, Texas",13690,160,1111,1444,1756,2009,4004,7026,9083
65764,1400000US48397040402,"Census Tract 404.02, Rockwall County, Texas",13078,283,674,1047,1350,1616,3707,5104,7482
65765,1400000US48397040503,"Census Tract 405.03, Rockwall County, Texas",6686,99,1036,1334,1999,2105,3118,4292,5122
65766,1400000US48397040504,"Census Tract 405.04, Rockwall County, Texas",7059,74,231,349,562,619,1385,1782,2762
65767,1400000US48397040505,"Census Tract 405.05, Rockwall County, Texas",11252,57,497,721,1102,1935,3249,4521,6045
65768,1400000US48397040506,"Census Tract 405.06, Rockwall County, Texas",9133,246,481,503,607,748,1262,2016,2738
65769,1400000US48399950100,"Census Tract 9501, Runnels County, Texas",1181,76,115,185,238,256,523,726,837
65770,1400000US48399950200,"Census Tract 9502, Runnels County, Texas",2498,384,790,1094,1335,1487,1851,2035,2180
65771,1400000US48399950500,"Census Tract 9505, Runnels County, Texas",1963,92,173,341,408,433,960,1321,1636
65772,1400000US48399950600,"Census Tract 9506, Runnels County, Texas",4294,181,914,1032,1580,1799,2781,3205,3528
65773,1400000US48401950100,"Census Tract 9501, Rusk County, Texas",6022,208,971,1097,1300,1604,3083,3765,4227
65774,1400000US48401950200,"Census Tract 9502, Rusk County, Texas",3307,132,349,563,808,962,1417,1988,2376
65775,1400000US48401950300,"Census Tract 9503, Rusk County, Texas",6258,67,753,862,1291,1686,3257,4138,4659
65776,1400000US48401950400,"Census Tract 9504, Rusk County, Texas",4921,392,1186,1404,1690,1751,2778,3405,4316
65777,1400000US48401950501,"Census Tract 9505.01, Rusk County, Texas",5016,145,1177,1354,1626,1752,2616,3431,3887
65778,1400000US48401950502,"Census Tract 9505.02, Rusk County, Texas",2587,218,1077,1135,1170,1170,1782,1967,2074
65779,1400000US48401950600,"Census Tract 9506, Rusk County, Texas",2472,74,238,339,387,442,905,1132,1703
65780,1400000US48401950700,"Census Tract 9507, Rusk County, Texas",3112,243,453,782,1237,1237,2149,2537,2780
65781,1400000US48401950800,"Census Tract 9508, Rusk County, Texas",3984,128,481,890,1670,1716,2487,2884,3225
65782,1400000US48401950900,"Census Tract 9509, Rusk County, Texas",3302,226,433,466,856,973,1825,2201,2514
65783,1400000US48401951000,"Census Tract 9510, Rusk County, Texas",2563,247,817,1066,1334,1404,1982,2236,2356
65784,1400000US48401951100,"Census Tract 9511, Rusk County, Texas",2715,117,689,909,1274,1439,1845,2173,2304
65785,1400000US48401951200,"Census Tract 9512, Rusk County, Texas",2446,80,555,680,891,962,1336,1666,1856
65786,1400000US48403950100,"Census Tract 9501, Sabine County, Texas",2558,326,916,1061,1285,1285,1729,1985,2121
65787,1400000US48403950200,"Census Tract 9502, Sabine County, Texas",3066,313,971,1055,1168,1262,1688,2187,2609
65788,1400000US48403950300,"Census Tract 9503, Sabine County, Texas",4702,271,1181,1477,1875,2052,2688,3174,3556
65789,1400000US48405950100,"Census Tract 9501, San Augustine County, Texas",2941,389,779,893,1125,1176,1862,2352,2537
65790,1400000US48405950200,"Census Tract 9502, San Augustine County, Texas",2468,256,647,1084,1246,1339,1734,1976,2131
65791,1400000US48405950300,"Census Tract 9503, San Augustine County, Texas",2635,471,734,866,1052,1076,1485,1839,2108
65792,1400000US48407200101,"Census Tract 2001.01, San Jacinto County, Texas",7178,272,2253,2476,3215,3257,4270,5672,6300
65793,1400000US48407200102,"Census Tract 2001.02, San Jacinto County, Texas",11007,743,2471,3106,3937,4264,6694,8572,9383
65794,1400000US48407200200,"Census Tract 2002, San Jacinto County, Texas",4992,111,1149,1540,2169,2220,3339,3676,3988
65795,1400000US48407200300,"Census Tract 2003, San Jacinto County, Texas",4718,327,950,1150,1376,1931,2789,3460,3798
65796,1400000US48409010201,"Census Tract 102.01, San Patricio County, Texas",3549,194,765,975,1279,1547,2055,2624,2895
65797,1400000US48409010202,"Census Tract 102.02, San Patricio County, Texas",4700,361,955,1266,1704,1975,2526,3549,3893
65798,1400000US48409010301,"Census Tract 103.01, San Patricio County, Texas",4643,254,754,973,1450,1551,2683,3228,3789
65799,1400000US48409010302,"Census Tract 103.02, San Patricio County, Texas",5039,111,1036,1188,1643,1947,2459,3496,3780
65800,1400000US48409010500,"Census Tract 105, San Patricio County, Texas",1977,173,413,619,748,785,1229,1504,1676
65801,1400000US48409010601,"Census Tract 106.01, San Patricio County, Texas",5814,305,950,1165,1651,1809,2525,3247,4134
65802,1400000US48409010602,"Census Tract 106.02, San Patricio County, Texas",4035,119,399,692,903,1016,1439,2426,2936
65803,1400000US48409010603,"Census Tract 106.03, San Patricio County, Texas",2769,65,183,188,188,239,545,872,1213
65804,1400000US48409010604,"Census Tract 106.04, San Patricio County, Texas",2939,27,184,251,328,520,1152,1721,1950
65805,1400000US48409010700,"Census Tract 107, San Patricio County, Texas",4246,86,286,554,672,892,1554,2201,2949
65806,1400000US48409010800,"Census Tract 108, San Patricio County, Texas",4059,554,1416,1615,2208,2400,3141,3604,3781
65807,1400000US48409010900,"Census Tract 109, San Patricio County, Texas",5061,355,1113,1253,1707,1757,2586,3649,4206
65808,1400000US48409011000,"Census Tract 110, San Patricio County, Texas",6327,790,2737,2943,3341,3542,4571,5102,5625
65809,1400000US48409011100,"Census Tract 111, San Patricio County, Texas",3028,292,773,1073,1376,1376,2054,2402,2798
65810,1400000US48409011200,"Census Tract 112, San Patricio County, Texas",3139,169,815,1121,1236,1387,1966,2175,2417
65811,1400000US48409011300,"Census Tract 113, San Patricio County, Texas",4812,405,2110,2412,3155,3201,3956,4306,4524
65812,1400000US48411950100,"Census Tract 9501, San Saba County, Texas",2531,217,608,949,1324,1347,1936,2263,2371
65813,1400000US48411950200,"Census Tract 9502, San Saba County, Texas",2777,126,476,553,801,841,1266,1653,2089
65814,1400000US48413950300,"Census Tract 9503, Schleicher County, Texas",2983,186,562,626,791,880,1557,2004,2381
65815,1400000US48415950100,"Census Tract 9501, Scurry County, Texas",3461,16,1255,1661,1705,1814,2344,2720,2998
65816,1400000US48415950200,"Census Tract 9502, Scurry County, Texas",1380,40,132,223,256,294,646,1026,1117
65817,1400000US48415950300,"Census Tract 9503, Scurry County, Texas",5765,155,538,791,983,1321,2434,3564,4285
65818,1400000US48415950600,"Census Tract 9506, Scurry County, Texas",4481,189,1310,1548,1874,1948,2697,3211,3766
65819,1400000US48417950300,"Census Tract 9503, Shackelford County, Texas",3270,258,537,708,897,984,1877,2308,2748
65820,1400000US48419950100,"Census Tract 9501, Shelby County, Texas",4619,564,1370,1678,2078,2190,3141,3874,4037
65821,1400000US48419950200,"Census Tract 9502, Shelby County, Texas",3703,150,768,1034,1241,1453,2396,2890,3352
65822,1400000US48419950300,"Census Tract 9503, Shelby County, Texas",4741,331,1147,1478,2051,2065,2918,3480,4021
65823,1400000US48419950400,"Census Tract 9504, Shelby County, Texas",5544,680,2297,2640,2692,3071,4600,4918,5168
65824,1400000US48419950500,"Census Tract 9505, Shelby County, Texas",3335,84,680,848,1340,1369,1874,2310,2948
65825,1400000US48419950600,"Census Tract 9506, Shelby County, Texas",3169,133,799,938,1063,1068,1570,2343,2701
65826,1400000US48421950200,"Census Tract 9502, Sherman County, Texas",3022,184,528,612,1158,1349,1890,2241,2480
65827,1400000US48423000100,"Census Tract 1, Smith County, Texas",5790,281,1432,1645,2377,2769,4230,5139,5298
65828,1400000US48423000201,"Census Tract 2.01, Smith County, Texas",4139,709,1893,2067,2421,2496,2991,3547,3739
65829,1400000US48423000202,"Census Tract 2.02, Smith County, Texas",2021,234,848,963,1149,1214,1452,1662,1756
65830,1400000US48423000300,"Census Tract 3, Smith County, Texas",5459,448,2206,2684,3335,3464,4600,5020,5212
65831,1400000US48423000400,"Census Tract 4, Smith County, Texas",2428,207,810,1059,1326,1449,1848,2134,2193
65832,1400000US48423000500,"Census Tract 5, Smith County, Texas",2409,467,1070,1271,1476,1502,1982,2202,2327
65833,1400000US48423000600,"Census Tract 6, Smith County, Texas",2373,153,461,652,1083,1111,1778,2166,2287
65834,1400000US48423000700,"Census Tract 7, Smith County, Texas",3567,226,1483,1839,2372,2396,3119,3425,3486
65835,1400000US48423000800,"Census Tract 8, Smith County, Texas",6194,100,1709,1891,2163,2480,4330,4751,4911
65836,1400000US48423000900,"Census Tract 9, Smith County, Texas",3820,295,1000,1196,1491,1537,2072,3155,3619
65837,1400000US48423001000,"Census Tract 10, Smith County, Texas",5436,436,1103,1448,1956,2106,2743,3580,4022
65838,1400000US48423001101,"Census Tract 11.01, Smith County, Texas",4009,193,517,744,801,1165,1723,2497,2998
65839,1400000US48423001102,"Census Tract 11.02, Smith County, Texas",2716,79,387,503,712,728,1105,1589,1894
65840,1400000US48423001200,"Census Tract 12, Smith County, Texas",3686,313,695,946,1023,1237,1790,2602,2863
65841,1400000US48423001300,"Census Tract 13, Smith County, Texas",2302,389,603,792,933,954,1233,1711,1860
65842,1400000US48423001401,"Census Tract 14.01, Smith County, Texas",8498,261,1005,1195,1549,1819,2740,3955,5682
65843,1400000US48423001403,"Census Tract 14.03, Smith County, Texas",7797,659,2064,2600,3226,3238,4063,4642,5329
65844,1400000US48423001404,"Census Tract 14.04, Smith County, Texas",6901,242,872,1263,1544,2017,3576,4775,5244
65845,1400000US48423001500,"Census Tract 15, Smith County, Texas",5709,754,1285,1406,1801,2135,2624,3481,4160
65846,1400000US48423001601,"Census Tract 16.01, Smith County, Texas",8312,651,2442,3104,4772,5057,6390,6931,7600
65847,1400000US48423001602,"Census Tract 16.02, Smith County, Texas",4152,415,708,829,1233,1503,1901,2698,3069
65848,1400000US48423001604,"Census Tract 16.04, Smith County, Texas",6647,813,1671,2201,2860,3194,4465,5301,6032
65849,1400000US48423001700,"Census Tract 17, Smith County, Texas",9223,577,2293,3865,4605,4947,6850,7818,8693
65850,1400000US48423001801,"Census Tract 18.01, Smith County, Texas",7211,403,1232,1949,2278,2422,4149,5176,5975
65851,1400000US48423001802,"Census Tract 18.02, Smith County, Texas",8434,464,1673,1984,2615,2737,3936,4920,6982
65852,1400000US48423001803,"Census Tract 18.03, Smith County, Texas",3898,353,723,948,1029,1061,1437,1873,2213
65853,1400000US48423001901,"Census Tract 19.01, Smith County, Texas",6119,462,1410,1861,2058,2256,3421,4167,4521
65854,1400000US48423001905,"Census Tract 19.05, Smith County, Texas",9404,328,1269,1529,2170,2280,3421,4425,5295
65855,1400000US48423001906,"Census Tract 19.06, Smith County, Texas",5422,152,250,412,543,607,1683,2340,3085
65856,1400000US48423001907,"Census Tract 19.07, Smith County, Texas",6125,369,686,1262,1405,1796,2819,3759,4423
65857,1400000US48423001908,"Census Tract 19.08, Smith County, Texas",11272,282,1648,2138,2550,3018,4118,6300,7831
65858,1400000US48423002003,"Census Tract 20.03, Smith County, Texas",4269,602,973,1448,1739,2034,3102,3743,4070
65859,1400000US48423002004,"Census Tract 20.04, Smith County, Texas",2653,139,315,460,518,645,1126,1335,1649
65860,1400000US48423002006,"Census Tract 20.06, Smith County, Texas",3946,147,310,440,749,749,1187,1568,2094
65861,1400000US48423002007,"Census Tract 20.07, Smith County, Texas",8567,515,1404,1593,1746,2211,3311,4979,5962
65862,1400000US48423002008,"Census Tract 20.08, Smith County, Texas",7200,37,797,842,985,1043,1899,3542,3952
65863,1400000US48423002009,"Census Tract 20.09, Smith County, Texas",8158,459,1406,1626,1709,1942,3659,4970,5870
65864,1400000US48423002101,"Census Tract 21.01, Smith County, Texas",4239,248,854,1018,1548,1727,2326,3199,3642
65865,1400000US48423002102,"Census Tract 21.02, Smith County, Texas",5435,212,527,608,1066,1081,2188,3231,3724
65866,1400000US48423002200,"Census Tract 22, Smith County, Texas",6214,405,780,1210,1353,1399,2706,3339,4435
65867,1400000US48423980000,"Census Tract 9800, Smith County, Texas",0,0,0,0,0,0,0,0,0
65868,1400000US48425000100,"Census Tract 1, Somervell County, Texas",7141,666,1699,1881,1902,1902,2792,4082,5287
65869,1400000US48425000200,"Census Tract 2, Somervell County, Texas",1482,197,468,526,526,578,774,988,1054
65870,1400000US48427950101,"Census Tract 9501.01, Starr County, Texas",1112,74,351,375,466,470,576,619,875
