tract,company,corp,number_refineries,county,population,respiratory_hi,neurological_hi,developmental_hi,reproductive_hi,kidney_hi,immunological_hi,whole_body_hi,total_cancer_risk_(per_million),pt-stationarypoint_cancer_risk_(per_million),benzene_cancer_risk_(per_million),coke_oven_emissions_cancer_risk_(per_million),"1,3-butadiene_cancer_risk_(per_million)",benzene_(year_2017_tons),toluene_(year_2017_tons),ethyl_benzene_(year_2017_tons),xylenes_(mixed_isomers)_(year_2017_tons),diesel_pm_(year_2017_tons),"2,2,4-trimethylpentane_(year_2017_tons)",coke_oven_emissions_(year_2017_tons),"1,3-butadiene_(year_2017_tons)"
48027020202,No refineries,No refineries,0.0,Bell,6574,0.3,0.01,0.01,0.01,0.002,0.008,0.0001,20,0.197964117529737,1.12614528173698,0.0,0.16114755459207,,,,,,,,
48027020300,No refineries,No refineries,0.0,Bell,7838,0.3,0.02,0.02,0.02,0.003,0.01,0.0001,30,0.361612555468656,1.3089003081042,0.0,0.20938220557206,,,,,,,,
48027020401,No refineries,No refineries,0.0,Bell,3008,0.3,0.02,0.02,0.02,0.004,0.01,0.0001,30,0.529986082815397,1.59166445845854,0.0,0.19294863138909,0.00033818,1.20306182,0.75,0.7503,0.0,0.0,0.0,0.0021
48027020402,No refineries,No refineries,0.0,Bell,2803,0.3,0.02,0.01,0.02,0.003,0.009,0.0001,30,0.189730733502599,1.22961353639538,0.0,0.16276230387759,,,,,,,,
48027020500,No refineries,No refineries,0.0,Bell,3810,0.3,0.02,0.02,0.02,0.003,0.01,0.0001,30,0.340469011747548,1.28389815020253,0.0,0.16412236747431,,,,,,,,
48027020600,No refineries,No refineries,0.0,Bell,2574,0.4,0.02,0.02,0.02,0.004,0.01,0.0001,30,0.622509502603215,1.40510473209043,0.0,0.17636184698124,2.07317e-05,3.35683e-05,0.0,0.0,0.0,0.0,0.0,0.0
48027020701,No refineries,No refineries,0.0,Bell,1343,0.3,0.02,0.02,0.02,0.004,0.01,0.0001,30,0.330184210684587,1.51393291001671,0.0,0.18947087644278,,,,,,,,
48027020702,No refineries,No refineries,0.0,Bell,2172,0.3,0.02,0.02,0.02,0.004,0.01,0.0001,30,0.297829998216131,1.56046057033031,0.0,0.19580479084749,,,,,,,,
48027020800,No refineries,No refineries,0.0,Bell,3528,0.3,0.02,0.02,0.02,0.003,0.009,0.0001,30,0.203801560327186,1.28509623271667,0.0,0.16960500576897,0.09944979541,2.0710754637599997,0.5711231304699991,1.27825494414,0.0,0.0,0.0,0.0
48027020900,No refineries,No refineries,0.0,Bell,2998,0.3,0.02,0.02,0.02,0.003,0.01,0.0001,30,0.180453527595097,1.44377188727122,0.0,0.18691783245684,,,,,,,,
48027021000,No refineries,No refineries,0.0,Bell,4610,0.3,0.02,0.02,0.02,0.003,0.01,0.0001,30,0.211632028268859,1.59838694370813,0.0,0.20190513198993,,,,,,,,
48027021100,No refineries,No refineries,0.0,Bell,5402,0.3,0.02,0.02,0.02,0.004,0.01,0.0001,30,0.235092376702821,1.53095917045243,0.0,0.20611396757598,,,,,,,,
48027021201,No refineries,No refineries,0.0,Bell,3021,0.3,0.03,0.02,0.02,0.003,0.01,0.0001,30,0.287433652300743,1.34754864270335,0.0,0.20751658789554,,,,,,,,
48027021202,No refineries,No refineries,0.0,Bell,4130,0.3,0.03,0.02,0.02,0.004,0.01,0.0001,30,0.27305792491318,1.53304629303659,0.0,0.21667537867068,,,,,,,,
48027021203,No refineries,No refineries,0.0,Bell,4298,0.3,0.02,0.02,0.02,0.004,0.01,0.0001,30,0.248888947808305,1.40735823651572,0.0,0.22029262779912,,,,,,,,
48027021301,No refineries,No refineries,0.0,Bell,4796,0.3,0.02,0.02,0.02,0.003,0.01,0.0001,30,0.22231416390901,1.23560862120833,0.0,0.18631747568196,,,,,,,,
48027021302,No refineries,No refineries,0.0,Bell,2865,0.3,0.02,0.02,0.02,0.004,0.01,0.0001,30,0.21524118289017,1.27788694200828,0.0,0.20043392756145,,,,,,,,
48027021303,No refineries,No refineries,0.0,Bell,6153,0.3,0.01,0.02,0.02,0.003,0.01,0.0001,30,0.175786079494543,1.2985593691111,0.0,0.18099287799003,,,,,,,,
48027021400,No refineries,No refineries,0.0,Bell,3834,0.3,0.01,0.01,0.01,0.002,0.008,0.0001,20,0.188712377557926,1.14041892388999,0.0,0.12290401948749,,,,,,,,
48027021500,No refineries,No refineries,0.0,Bell,6535,0.3,0.01,0.02,0.02,0.003,0.01,0.0001,30,0.261617802992425,1.36304729126788,0.0,0.20348836924071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48027021601,No refineries,No refineries,0.0,Bell,5080,0.3,0.01,0.02,0.02,0.004,0.01,0.0001,30,0.357330148184754,1.27615900757591,0.0,0.19652796341274,,,,,,,,
48027021602,No refineries,No refineries,0.0,Bell,2499,0.3,0.01,0.02,0.02,0.004,0.01,0.0001,30,0.305210529615932,1.26186992077597,0.0,0.20129271151197,,,,,,,,
48027021700,No refineries,No refineries,0.0,Bell,7338,0.3,0.02,0.02,0.02,0.004,0.01,0.0001,30,0.366815104927884,1.2374297713643,0.0,0.19615719086355,,,,,,,,
48027021800,No refineries,No refineries,0.0,Bell,8440,0.3,0.01,0.01,0.02,0.003,0.009,0.0001,30,0.117790239074434,1.22306895759763,0.0,0.1702345974069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48027021901,No refineries,No refineries,0.0,Bell,3463,0.3,0.02,0.02,0.02,0.006,0.01,0.0001,30,0.075522813738412,1.45511399907004,0.0,0.27322638532332,,,,,,,,
48027021903,No refineries,No refineries,0.0,Bell,8350,0.3,0.02,0.02,0.02,0.006,0.01,0.0001,30,0.079740192452588,1.40438876177629,0.0,0.26603557149294,,,,,,,,
48027021904,No refineries,No refineries,0.0,Bell,8823,0.3,0.01,0.02,0.02,0.005,0.01,0.0001,30,0.086851954399098,1.26015982464582,0.0,0.23862346681098,,,,,,,,
48027022000,No refineries,No refineries,0.0,Bell,7952,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.117237946461391,1.26096694499304,0.0,0.22132705477014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48027022101,No refineries,No refineries,0.0,Bell,4256,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.123141009795436,1.51798687434948,0.0,0.24603531210156,,,,,,,,
48027022103,No refineries,No refineries,0.0,Bell,5518,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.085744381997197,1.4038495237319,0.0,0.22812673109748,,,,,,,,
48027022104,No refineries,No refineries,0.0,Bell,4399,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.089987734235453,1.22119746468499,0.0,0.23222834248143,,,,,,,,
48027022105,No refineries,No refineries,0.0,Bell,2317,0.3,0.01,0.02,0.02,0.005,0.01,0.0001,30,0.069057965283098,1.52505889175632,0.0,0.23798016728292,,,,,,,,
48027022200,No refineries,No refineries,0.0,Bell,3258,0.3,0.02,0.02,0.02,0.006,0.01,0.0001,30,0.114537958941812,1.40537616595798,0.0,0.26552668650507,,,,,,,,
48027022300,No refineries,No refineries,0.0,Bell,4010,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.098900855520817,1.52621764331046,0.0,0.28622940146685,,,,,,,,
48027022401,No refineries,No refineries,0.0,Bell,5567,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.091664479578708,1.55651048213142,0.0,0.2824922016834,,,,,,,,
48027022402,No refineries,No refineries,0.0,Bell,4402,0.3,0.02,0.02,0.02,0.006,0.01,0.0001,30,0.082653390929554,1.38301807788467,0.0,0.26244838976847,,,,,,,,
48027022403,No refineries,No refineries,0.0,Bell,4513,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.079274413745731,1.50742611366872,0.0,0.28200514377573,,,,,,,,
48027022404,No refineries,No refineries,0.0,Bell,7400,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.076823220192335,1.46505380704459,0.0,0.27470155927305,,,,,,,,
48027022405,No refineries,No refineries,0.0,Bell,1750,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.088275532208958,1.53426270989282,0.0,0.2762342748537,,,,,,,,
48027022501,No refineries,No refineries,0.0,Bell,3423,0.3,0.03,0.02,0.03,0.006,0.01,0.0001,30,0.119088271122823,1.62843177980563,0.0,0.28242084021321,,,,,,,,
48027022502,No refineries,No refineries,0.0,Bell,9542,0.3,0.02,0.02,0.02,0.006,0.01,0.0001,30,0.074837251831911,1.44081706232405,0.0,0.2714315341917,,,,,,,,
48027022600,No refineries,No refineries,0.0,Bell,4292,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.160248450833743,1.55523384608775,0.0,0.2499613093005,,,,,,,,
48027022801,No refineries,No refineries,0.0,Bell,2540,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.154764705171665,1.60977884154387,0.0,0.24158936914839,,,,,,,,
48027022900,No refineries,No refineries,0.0,Bell,3672,0.3,0.03,0.02,0.03,0.006,0.01,0.0001,30,0.116005526207391,1.55160206699382,0.0,0.27799519269168,,,,,,,,
48027023000,No refineries,No refineries,0.0,Bell,7028,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.088479518316698,1.48168325181742,0.0,0.26781587291853,,,,,,,,
48027023103,No refineries,No refineries,0.0,Bell,4467,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.09812738157396,1.62563657638593,0.0,0.27961469780274,,,,,,,,
48027023104,No refineries,No refineries,0.0,Bell,3235,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.111347053023959,1.66991345409613,0.0,0.28190197569027,,,,,,,,
48027023105,No refineries,No refineries,0.0,Bell,8805,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.087107511946588,1.46257478598295,0.0,0.25656429675528,,,,,,,,
48027023106,No refineries,No refineries,0.0,Bell,9716,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.103591376618539,1.47097871390071,0.0,0.24452464025319,,,,,,,,
48027023107,No refineries,No refineries,0.0,Bell,7105,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.088618893077788,1.57833661310341,0.0,0.26658441458295,,,,,,,,
48027023108,No refineries,No refineries,0.0,Bell,13856,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.114022601642299,1.5898031820313,0.0,0.26583544294842,,,,,,,,
48027023201,No refineries,No refineries,0.0,Bell,2684,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.133263703615076,1.68755794133743,0.0,0.21572282351631,,,,,,,,
48027023202,No refineries,No refineries,0.0,Bell,5198,0.3,0.03,0.02,0.02,0.004,0.01,0.0001,30,0.160750509705495,1.3614790650875,0.0,0.2107111407246299,,,,,,,,
48027023203,No refineries,No refineries,0.0,Bell,2909,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.132035766636905,1.49423042700365,0.0,0.2524910947593,,,,,,,,
48027023204,No refineries,No refineries,0.0,Bell,4486,0.3,0.03,0.02,0.02,0.004,0.01,0.0001,30,0.165277540312297,1.35417573109594,0.0,0.20976533889654,,,,,,,,
48027023300,No refineries,No refineries,0.0,Bell,6966,0.3,0.02,0.01,0.02,0.003,0.008,0.0001,20,0.087489741663449,1.1725331110528,0.0,0.16426381456683,,,,,,,,
48027023402,No refineries,No refineries,0.0,Bell,4862,0.3,0.01,0.01,0.01,0.002,0.007,0.0001,20,0.957195659912541,1.07919215604921,0.0,0.09640471845627,,,,,,,,
48027023403,No refineries,No refineries,0.0,Bell,5400,0.3,0.01,0.01,0.01,0.002,0.007,0.0001,30,0.126241507263488,1.17649701530696,0.0,0.12904390025415,,,,,,,,
48027023404,No refineries,No refineries,0.0,Bell,3709,0.3,0.01,0.01,0.01,0.002,0.007,0.0001,20,0.239282239061252,1.09562262864738,0.0,0.12339455846208,,,,,,,,
48027023500,No refineries,No refineries,0.0,Bell,2155,0.3,0.03,0.02,0.03,0.005,0.01,0.0001,30,0.144370020807219,1.65670278849278,0.0,0.25309044724383,,,,,,,,
48027980001,No refineries,No refineries,0.0,Bell,319,0.3,0.01,0.01,0.02,0.003,0.007,0.0001,20,0.079396388356709,0.905473694323123,0.0,0.26069190220905,,,,,,,,
48029000000,No refineries,No refineries,0.0,Bexar,1714770,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.204897918044782,1.91872157762957,0.0,0.48143977853857,,,,,,,,
48029110100,No refineries,No refineries,0.0,Bexar,3379,0.4,0.02,0.04,0.05,0.006,0.02,0.0001,30,0.1688071626203,2.30488347796721,0.0,0.60704830989702,,,,,,,,
48029110300,No refineries,No refineries,0.0,Bexar,2542,0.4,0.02,0.03,0.04,0.006,0.01,0.0001,30,0.176393167283306,2.15921824223286,0.0,0.56427286794165,,,,,,,,
48029110500,No refineries,No refineries,0.0,Bexar,2238,0.4,0.02,0.03,0.04,0.006,0.02,0.0001,30,0.180793221648204,2.2478136225546,0.0,0.5928286198395,,,,,,,,
48029110600,No refineries,No refineries,0.0,Bexar,7553,0.4,0.02,0.03,0.04,0.006,0.02,0.0001,30,0.169393541448464,2.3326837665553,0.0,0.6133288139511,,,,,,,,
48029110700,No refineries,No refineries,0.0,Bexar,1398,0.4,0.02,0.04,0.05,0.006,0.02,0.0001,30,0.164444451949177,2.38798752858915,0.0,0.63381814417644,,,,,,,,
48029110800,No refineries,No refineries,0.0,Bexar,1965,0.4,0.02,0.04,0.04,0.006,0.02,0.0001,30,0.161548883565299,2.25325108082194,0.0,0.58932809398074,,,,,,,,
48029110900,No refineries,No refineries,0.0,Bexar,549,0.4,0.03,0.04,0.05,0.006,0.02,0.0001,30,0.159201781657936,2.44993877546592,0.0,0.65253771498057,,,,,,,,
48029111000,No refineries,No refineries,0.0,Bexar,2125,0.4,0.02,0.03,0.04,0.006,0.01,0.0001,30,0.1898959280505,2.32315084647921,0.0,0.61032189227637,,,,,,,,
48029120100,No refineries,No refineries,0.0,Bexar,7129,0.4,0.02,0.03,0.03,0.005,0.01,0.0001,30,0.19835517356505,2.08317607141574,0.0,0.50848434031602,,,,,,,,
48029120300,No refineries,No refineries,0.0,Bexar,7031,0.4,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.182804610905376,1.98558953035975,0.0,0.54651190898952,,,,,,,,
48029120400,No refineries,No refineries,0.0,Bexar,5733,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.194886708369322,1.94749228884478,0.0,0.48846837374364,,,,,,,,
48029120501,No refineries,No refineries,0.0,Bexar,8151,0.4,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.206196995883522,2.05478428810547,0.0,0.51272745632793,0.1604,0.3993,0.083,0.4564,0.0,0.4315,0.0,0.0
48029120502,No refineries,No refineries,0.0,Bexar,5155,0.4,0.02,0.03,0.03,0.006,0.01,0.0001,30,0.197604732413713,2.06365142295862,0.0,0.50243344758336,,,,,,,,
48029120600,No refineries,No refineries,0.0,Bexar,5970,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.19959097254983,1.94332078177552,0.0,0.50499133380654,,,,,,,,
48029120701,No refineries,No refineries,0.0,Bexar,5326,0.4,0.02,0.03,0.04,0.006,0.01,0.0001,30,0.178848889232699,2.05767168893621,0.0,0.54164799027993,,,,,,,,
48029120702,No refineries,No refineries,0.0,Bexar,4477,0.4,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.176275436488858,1.97980169340074,0.0,0.54266748116427,,,,,,,,
48029120800,No refineries,No refineries,0.0,Bexar,6334,0.3,0.02,0.03,0.03,0.006,0.01,0.0001,30,0.202785703986109,1.96490270139165,0.0,0.48460846706724,,,,,,,,
48029120901,No refineries,No refineries,0.0,Bexar,2077,0.3,0.02,0.03,0.03,0.006,0.01,0.0001,30,0.218544058271022,2.0404909668391,0.0,0.45656365007502,,,,,,,,
48029120902,No refineries,No refineries,0.0,Bexar,6123,0.3,0.02,0.03,0.04,0.006,0.01,0.0001,30,0.207032883714072,2.12873881305494,0.0,0.47729780073711,,,,,,,,
48029121000,No refineries,No refineries,0.0,Bexar,7095,0.3,0.02,0.03,0.04,0.007,0.01,0.0001,30,0.217194502078455,2.06146247573732,0.0,0.47756374016601,0.1445,0.834,0.5485,0.0,0.0,0.0,0.0,0.0
48029121108,No refineries,No refineries,0.0,Bexar,7109,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.175684474608783,1.99799894821062,0.0,0.52071276114387,,,,,,,,
48029121110,No refineries,No refineries,0.0,Bexar,4895,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.238158115314868,1.88126175329036,0.0,0.41479980506649,,,,,,,,
48029121111,No refineries,No refineries,0.0,Bexar,6591,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.190764360308118,1.82688687857092,0.0,0.40922406081054,,,,,,,,
48029121112,No refineries,No refineries,0.0,Bexar,3771,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.232683349347212,1.85690564391832,0.0,0.41614420829577,3.032,4.4279,1.4048,1.1559,0.0,0.0,0.0,0.0
48029121115,No refineries,No refineries,0.0,Bexar,5141,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.202965335707348,1.9287750526623,0.0,0.45231125867991,,,,,,,,
48029121116,No refineries,No refineries,0.0,Bexar,4839,0.3,0.02,0.03,0.03,0.006,0.01,0.0001,30,0.184504770144663,1.91112473137791,0.0,0.44723285868168,,,,,,,,
48029121117,No refineries,No refineries,0.0,Bexar,4448,0.3,0.02,0.03,0.03,0.006,0.01,0.0001,30,0.183548548930927,1.92523809892451,0.0,0.44031638708331,,,,,,,,
48029121118,No refineries,No refineries,0.0,Bexar,5620,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.203791851004899,1.92317796989621,0.0,0.45266073590964,,,,,,,,
48029121119,No refineries,No refineries,0.0,Bexar,5362,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.213675938166572,1.95665116235644,0.0,0.47626662484353,,,,,,,,
48029121120,No refineries,No refineries,0.0,Bexar,5103,0.3,0.02,0.02,0.03,0.007,0.01,0.0001,30,0.248078456031628,1.97939073873231,0.0,0.46197650083341,,,,,,,,
48029121121,No refineries,No refineries,0.0,Bexar,3001,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.236337351513214,1.85661264004383,0.0,0.4320725068446,,,,,,,,
48029121122,No refineries,No refineries,0.0,Bexar,5390,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.26075128859051,1.91179730501567,0.0,0.44204423668542,,,,,,,,
48029121203,No refineries,No refineries,0.0,Bexar,3996,0.3,0.02,0.03,0.03,0.006,0.01,0.0001,30,0.177087466668252,1.95764506944354,0.0,0.42828674555106,,,,,,,,
48029121204,No refineries,No refineries,0.0,Bexar,7747,0.3,0.02,0.03,0.04,0.006,0.02,0.0001,30,0.212527863385546,2.31313490953921,0.0,0.51349400095692,,,,,,,,
48029121205,No refineries,No refineries,0.0,Bexar,3493,0.3,0.02,0.03,0.03,0.006,0.01,0.0001,30,0.182136057986887,1.98158703188682,0.0,0.43763622172719,,,,,,,,
48029121206,No refineries,No refineries,0.0,Bexar,7267,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.178838276317405,1.83885566858987,0.0,0.41413007843811,,,,,,,,
48029121300,No refineries,No refineries,0.0,Bexar,6072,0.3,0.02,0.03,0.03,0.006,0.01,0.0001,30,0.173139813044229,1.85896364017585,0.0,0.41427153636348,,,,,,,,
48029121402,No refineries,No refineries,0.0,Bexar,5584,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.210724652866998,1.74127612461006,0.0,0.45623707136577,,,,,,,,
48029121403,No refineries,No refineries,0.0,Bexar,4957,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.181970983724848,1.86621167353385,0.0,0.46546843194363,,,,,,,,
48029121404,No refineries,No refineries,0.0,Bexar,4945,0.4,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.204458087907686,1.88542317488361,0.0,0.47632862392536,7.17784e-06,0.00051162216,0.0,0.003,0.0,0.0,0.0,0.0
48029121501,No refineries,No refineries,0.0,Bexar,7831,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.193407274249248,1.80317300091686,0.0,0.41268380127249,,,,,,,,
48029121504,No refineries,No refineries,0.0,Bexar,6923,0.3,0.03,0.02,0.03,0.006,0.01,0.0001,30,0.160271932256802,1.80694387607967,0.0,0.40068743672688,,,,,,,,
48029121505,No refineries,No refineries,0.0,Bexar,4571,0.3,0.02,0.02,0.03,0.007,0.01,0.0001,30,0.232629064109827,1.6839356850809,0.0,0.39302436522822,,,,,,,,
48029121506,No refineries,No refineries,0.0,Bexar,5742,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.236692549809372,1.71412235221032,0.0,0.37815650389929,,,,,,,,
48029121507,No refineries,No refineries,0.0,Bexar,5036,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.202009402873146,1.7661042386443,0.0,0.40584356047794,,,,,,,,
48029121508,No refineries,No refineries,0.0,Bexar,5064,0.3,0.03,0.02,0.03,0.005,0.01,0.0001,30,0.208270413956131,1.79174614861853,0.0,0.41480850474294,,,,,,,,
48029121601,No refineries,No refineries,0.0,Bexar,4754,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.217463058055669,1.8312031230078,0.0,0.41009728510509,,,,,,,,
48029121604,No refineries,No refineries,0.0,Bexar,7247,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.223655508942512,1.64964654184249,0.0,0.37995936831762,,,,,,,,
48029121605,No refineries,No refineries,0.0,Bexar,1921,0.3,0.03,0.03,0.04,0.007,0.02,0.0001,30,0.191783516232517,1.95401357503555,0.0,0.44378561303103,,,,,,,,
48029121606,No refineries,No refineries,0.0,Bexar,4860,0.3,0.03,0.03,0.04,0.007,0.02,0.0001,30,0.180074456942262,2.12305159410616,0.0,0.46775776218243,,,,,,,,
48029121701,No refineries,No refineries,0.0,Bexar,3771,0.3,0.03,0.02,0.03,0.007,0.01,0.0001,30,0.251994994399691,1.6682149023022,0.0,0.38006894528472,,,,,,,,
48029121702,No refineries,No refineries,0.0,Bexar,6960,0.3,0.03,0.03,0.03,0.007,0.02,0.0001,30,0.186528876062902,1.91582787675318,0.0,0.43300841228478,,,,,,,,
48029121802,No refineries,No refineries,0.0,Bexar,8176,0.3,0.03,0.03,0.03,0.007,0.01,0.0001,30,0.149936681005932,1.86672907248229,0.0,0.41641413302904,,,,,,,,
48029121803,No refineries,No refineries,0.0,Bexar,4549,0.3,0.03,0.03,0.03,0.006,0.01,0.0001,30,0.145709356796716,1.77213015706118,0.0,0.39644766237318,,,,,,,,
48029121804,No refineries,No refineries,0.0,Bexar,6353,0.3,0.03,0.02,0.03,0.006,0.01,0.0001,30,0.169185892444727,1.82461853634893,0.0,0.40819160123799,,,,,,,,
48029121808,No refineries,No refineries,0.0,Bexar,3436,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.207369775022688,1.79484263359964,0.0,0.40148391113082,,,,,,,,
48029121809,No refineries,No refineries,0.0,Bexar,4982,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.183934211257638,1.7916727922596,0.0,0.40424376375804,,,,,,,,
48029121810,No refineries,No refineries,0.0,Bexar,4387,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.220062276588367,1.79550846166302,0.0,0.41507090106801,,,,,,,,
48029121811,No refineries,No refineries,0.0,Bexar,4476,0.3,0.02,0.02,0.03,0.006,0.01,0.0001,30,0.217760578781696,1.73464782477309,0.0,0.38926468765548,,,,,,,,
48029121812,No refineries,No refineries,0.0,Bexar,6028,0.3,0.03,0.02,0.03,0.006,0.01,0.0001,30,0.173033228487034,1.77137996282007,0.0,0.39539733847296,,,,,,,,
48029121813,No refineries,No refineries,0.0,Bexar,1637,0.3,0.03,0.02,0.03,0.006,0.01,0.0001,30,0.254284298347155,1.81392167695823,0.0,0.39811735556301,,,,,,,,
48029121903,No refineries,No refineries,0.0,Bexar,4765,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.213088485710286,1.77777638160386,0.0,0.38179734846609,,,,,,,,
48029121904,No refineries,No refineries,0.0,Bexar,3564,0.3,0.02,0.02,0.03,0.005,0.01,9e-05,30,0.202063366682683,1.82074886882756,0.0,0.37850015134446,,,,,,,,
48029121905,No refineries,No refineries,0.0,Bexar,5776,0.3,0.02,0.02,0.03,0.004,0.01,9e-05,30,0.201311773618003,1.77087550550539,0.0,0.37089598335201,,,,,,,,
48029121906,No refineries,No refineries,0.0,Bexar,5561,0.3,0.02,0.03,0.03,0.005,0.01,0.0001,30,0.203862295460275,2.15786842774818,0.0,0.45320914079658,,,,,,,,
48029121907,No refineries,No refineries,0.0,Bexar,9329,0.3,0.02,0.02,0.02,0.004,0.01,9e-05,30,0.203524363104422,1.58087823642417,0.0,0.3391208546016,,,,,,,,
48029121908,No refineries,No refineries,0.0,Bexar,2474,0.3,0.02,0.02,0.02,0.004,0.01,9e-05,30,0.161079126318877,1.54075057469043,0.0,0.3104218776459,,,,,,,,
48029121909,No refineries,No refineries,0.0,Bexar,4510,0.3,0.02,0.03,0.03,0.007,0.01,0.0001,30,0.18087692854526,1.79300561382952,0.0,0.40441310901603,,,,,,,,
48029121910,No refineries,No refineries,0.0,Bexar,4736,0.3,0.02,0.02,0.02,0.005,0.01,0.0001,30,0.258954299824178,1.66053957772844,0.0,0.34792981234227,7.5841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48029130200,No refineries,No refineries,0.0,Bexar,1755,0.4,0.02,0.03,0.03,0.005,0.01,0.0001,30,0.197971985996754,2.03777511584983,0.0,0.50806750483998,,,,,,,,
48029130300,No refineries,No refineries,0.0,Bexar,3303,0.4,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.20598079613062,1.94782808833518,0.0,0.49674660277683,,,,,,,,
48029130401,No refineries,No refineries,0.0,Bexar,4107,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.182585783372535,1.82063747343274,0.0,0.47615938333152,,,,,,,,
48029130402,No refineries,No refineries,0.0,Bexar,3972,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.183920845150783,1.96287093640197,0.0,0.50793459416787,,,,,,,,
48029130500,No refineries,No refineries,0.0,Bexar,4146,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.179786111132712,1.94553017781188,0.0,0.49986565865262,,,,,,,,
48029130600,No refineries,No refineries,0.0,Bexar,4595,0.4,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.18421272491989,1.95432177820398,0.0,0.48891652479375,,,,,,,,
48029130700,No refineries,No refineries,0.0,Bexar,1728,0.4,0.02,0.03,0.03,0.006,0.01,0.0001,30,0.189287526901507,2.04660961542925,0.0,0.49706499947505,,,,,,,,
48029130800,No refineries,No refineries,0.0,Bexar,4848,0.4,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.204850397374118,1.93440141950959,0.0,0.49739780156709,0.033,0.215,0.036,0.1085,0.0,0.0,0.0,0.0
48029130900,No refineries,No refineries,0.0,Bexar,4689,0.4,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.281875796519379,1.99761335010033,0.0,0.49076218081395,0.34699999999999903,0.5668,0.054900000000000004,0.620499999999999,0.0,0.1081,0.0,0.0
48029131000,No refineries,No refineries,0.0,Bexar,5066,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.203598353789874,1.88097585491439,0.0,0.47563505993043,,,,,,,,
48029131100,No refineries,No refineries,0.0,Bexar,2438,0.3,0.02,0.02,0.03,0.005,0.01,0.0001,30,0.186303713092709,1.97113876679288,0.0,0.50556702554736,,,,,,,,
