state,epa_region,county,fips,tract,population,respiratory_hi,neurological_hi,liver_hi,developmental_hi,reproductive_hi,kidney_hi,ocular_hi,endocrine_hi,hematological_hi,immunological_hi,skeletal_hi,spleen_hi,thyroid_hi,whole_body_hi
TX,EPA Region 6,Hutchinson,48233,48233950900,4133,0.2,0.04,0.006,0.01,0.01,0.003,1e-07,1e-06,6e-06,0.006,0.0001,0.0,0.02,0.0001
TX,EPA Region 6,Hutchinson,48233,48233951000,3617,0.2,0.03,0.006,0.01,0.01,0.003,7e-08,8e-07,5e-06,0.005,0.0001,0.0,0.02,0.0001
TX,EPA Region 6,Irion,48235,48235000000,1599,0.2,0.01,0.006,0.005,0.005,0.0006,2e-12,3e-08,6e-08,0.004,1e-09,0.0,7e-05,7e-05
TX,EPA Region 6,Irion,48235,48235950100,1599,0.2,0.01,0.006,0.005,0.005,0.0006,2e-12,3e-08,6e-08,0.004,1e-09,0.0,7e-05,7e-05
TX,EPA Region 6,Jack,48237,48237000000,9044,0.3,0.01,0.007,0.01,0.01,0.002,9e-12,1e-07,8e-08,0.007,0.0002,0.0,0.0005,0.0001
TX,EPA Region 6,Jack,48237,48237950100,2883,0.3,0.01,0.007,0.01,0.01,0.001,8e-12,1e-07,5e-08,0.006,0.0001,0.0,0.0005,0.0001
TX,EPA Region 6,Jack,48237,48237950300,3334,0.3,0.02,0.008,0.01,0.01,0.002,1e-11,1e-07,8e-08,0.007,0.0002,0.0,0.0006,0.0001
TX,EPA Region 6,Jack,48237,48237950500,2827,0.3,0.01,0.007,0.01,0.01,0.002,9e-12,1e-07,1e-07,0.006,0.0002,0.0,0.0006,0.0001
TX,EPA Region 6,Jackson,48239,48239000000,14073,0.3,0.02,0.007,0.01,0.01,0.001,4e-10,1e-07,5e-07,0.006,4e-07,0.0,0.001,0.0002
TX,EPA Region 6,Jackson,48239,48239950100,5340,0.3,0.01,0.007,0.01,0.01,0.001,5e-10,1e-07,5e-07,0.007,3e-07,0.0,0.0006,0.0002
TX,EPA Region 6,Jackson,48239,48239950200,3904,0.3,0.02,0.007,0.01,0.01,0.002,6e-11,1e-07,3e-07,0.006,5e-07,0.0,0.001,0.0002
TX,EPA Region 6,Jackson,48239,48239950300,4829,0.3,0.01,0.007,0.01,0.02,0.002,6e-10,2e-07,5e-07,0.006,5e-07,0.0,0.002,0.0002
TX,EPA Region 6,Jasper,48241,48241000000,35710,0.4,0.02,0.007,0.02,0.02,0.003,4e-07,4e-07,9e-07,0.008,9e-07,0.0003,0.004,0.0001
TX,EPA Region 6,Jasper,48241,48241950100,6030,0.4,0.02,0.007,0.01,0.02,0.002,1e-11,3e-07,5e-08,0.007,8e-08,0.0,0.002,0.0001
TX,EPA Region 6,Jasper,48241,48241950200,3475,0.4,0.02,0.007,0.02,0.02,0.003,2e-11,4e-07,8e-08,0.009,5e-08,0.0,0.002,0.0001
TX,EPA Region 6,Jasper,48241,48241950300,3375,0.4,0.02,0.007,0.02,0.02,0.002,2e-11,4e-07,7e-08,0.008,5e-08,0.0,0.002,0.0001
TX,EPA Region 6,Jasper,48241,48241950400,5111,0.4,0.02,0.007,0.01,0.02,0.002,2e-11,4e-07,6e-08,0.008,4e-08,0.0,0.002,0.0001
TX,EPA Region 6,Jasper,48241,48241950500,4697,0.4,0.02,0.007,0.01,0.02,0.002,8e-12,2e-07,6e-08,0.008,4e-07,4e-08,0.002,0.0001
TX,EPA Region 6,Jasper,48241,48241950600,2389,0.4,0.02,0.007,0.02,0.02,0.003,8e-12,2e-07,6e-08,0.009,5e-07,5e-08,0.002,0.0001
TX,EPA Region 6,Jasper,48241,48241950700,8133,0.4,0.03,0.008,0.02,0.02,0.004,1e-06,8e-07,3e-06,0.009,3e-06,0.0008,0.01,0.0001
TX,EPA Region 6,Jasper,48241,48241950800,2500,0.4,0.02,0.008,0.02,0.02,0.003,1e-06,5e-07,2e-06,0.008,2e-06,0.001,0.006,0.0001
TX,EPA Region 6,Jeff Davis,48243,48243000000,2342,0.1,0.01,0.005,0.003,0.003,0.0002,4e-13,3e-09,1e-09,0.002,2e-10,0.0,3e-05,5e-05
TX,EPA Region 6,Jeff Davis,48243,48243950100,2342,0.1,0.01,0.005,0.003,0.003,0.0002,4e-13,3e-09,1e-09,0.002,2e-10,0.0,3e-05,5e-05
TX,EPA Region 6,Jefferson,48245,48245000000,252216,0.4,0.1,0.01,0.03,0.05,0.02,1e-05,8e-06,3e-05,0.02,2e-05,0.005,0.08,0.0002
TX,EPA Region 6,Jefferson,48245,48245000101,5221,0.4,0.05,0.009,0.02,0.03,0.01,3e-06,4e-06,2e-05,0.01,2e-05,0.002,0.03,0.0002
TX,EPA Region 6,Jefferson,48245,48245000102,2014,0.4,0.05,0.009,0.02,0.03,0.009,4e-06,4e-06,2e-05,0.01,2e-05,0.002,0.03,0.0002
TX,EPA Region 6,Jefferson,48245,48245000103,3311,0.4,0.06,0.009,0.03,0.03,0.01,6e-06,6e-06,2e-05,0.02,2e-05,0.003,0.04,0.0002
TX,EPA Region 6,Jefferson,48245,48245000200,4747,0.4,0.06,0.009,0.03,0.03,0.01,5e-06,5e-06,2e-05,0.02,2e-05,0.003,0.04,0.0002
TX,EPA Region 6,Jefferson,48245,48245000302,6936,0.4,0.06,0.009,0.03,0.03,0.01,4e-06,5e-06,3e-05,0.02,2e-05,0.002,0.04,0.0002
TX,EPA Region 6,Jefferson,48245,48245000304,6357,0.4,0.06,0.009,0.03,0.04,0.01,4e-06,6e-06,3e-05,0.02,3e-05,0.002,0.04,0.0002
TX,EPA Region 6,Jefferson,48245,48245000306,3846,0.4,0.07,0.01,0.03,0.04,0.02,5e-06,7e-06,3e-05,0.02,2e-05,0.003,0.04,0.0002
TX,EPA Region 6,Jefferson,48245,48245000307,3362,0.4,0.05,0.009,0.02,0.03,0.01,3e-06,5e-06,2e-05,0.01,2e-05,0.002,0.03,0.0002
TX,EPA Region 6,Jefferson,48245,48245000308,6368,0.4,0.07,0.009,0.03,0.03,0.01,5e-06,5e-06,3e-05,0.02,2e-05,0.003,0.04,0.0002
TX,EPA Region 6,Jefferson,48245,48245000309,2501,0.4,0.06,0.009,0.03,0.03,0.01,4e-06,5e-06,3e-05,0.02,3e-05,0.002,0.04,0.0002
TX,EPA Region 6,Jefferson,48245,48245000310,5098,0.4,0.06,0.01,0.03,0.04,0.01,4e-06,6e-06,3e-05,0.02,2e-05,0.002,0.04,0.0002
TX,EPA Region 6,Jefferson,48245,48245000400,4348,0.5,0.06,0.009,0.04,0.05,0.02,6e-06,7e-06,3e-05,0.02,2e-05,0.003,0.05,0.0002
TX,EPA Region 6,Jefferson,48245,48245000500,2339,0.5,0.07,0.009,0.04,0.05,0.02,7e-06,7e-06,3e-05,0.02,2e-05,0.003,0.05,0.0002
TX,EPA Region 6,Jefferson,48245,48245000600,5926,0.5,0.07,0.009,0.04,0.04,0.02,8e-06,7e-06,3e-05,0.02,2e-05,0.004,0.05,0.0002
TX,EPA Region 6,Jefferson,48245,48245000700,2975,0.5,0.08,0.01,0.04,0.04,0.02,1e-05,7e-06,3e-05,0.02,2e-05,0.004,0.05,0.0002
TX,EPA Region 6,Jefferson,48245,48245000900,2206,0.5,0.08,0.01,0.04,0.05,0.02,1e-05,8e-06,3e-05,0.02,2e-05,0.005,0.05,0.0002
TX,EPA Region 6,Jefferson,48245,48245001100,2724,0.5,0.08,0.01,0.05,0.05,0.02,9e-06,8e-06,4e-05,0.02,2e-05,0.004,0.05,0.0002
TX,EPA Region 6,Jefferson,48245,48245001200,2396,0.5,0.08,0.01,0.05,0.05,0.02,1e-05,9e-06,4e-05,0.02,2e-05,0.005,0.05,0.0002
TX,EPA Region 6,Jefferson,48245,48245001301,5465,0.6,0.07,0.01,0.04,0.05,0.02,7e-06,8e-06,3e-05,0.02,2e-05,0.003,0.05,0.0002
TX,EPA Region 6,Jefferson,48245,48245001302,3060,0.4,0.06,0.01,0.03,0.04,0.01,4e-06,6e-06,3e-05,0.02,4e-05,0.002,0.04,0.0002
TX,EPA Region 6,Jefferson,48245,48245001303,3195,0.5,0.07,0.01,0.03,0.04,0.02,5e-06,7e-06,3e-05,0.02,4e-05,0.003,0.04,0.0002
TX,EPA Region 6,Jefferson,48245,48245001700,1923,0.6,0.1,0.01,0.05,0.06,0.03,4e-05,2e-05,4e-05,0.04,2e-05,0.008,0.1,0.0002
TX,EPA Region 6,Jefferson,48245,48245001900,2978,0.5,0.1,0.01,0.04,0.05,0.02,2e-05,1e-05,4e-05,0.03,2e-05,0.007,0.08,0.0002
TX,EPA Region 6,Jefferson,48245,48245002000,2452,0.5,0.1,0.01,0.05,0.05,0.02,2e-05,1e-05,4e-05,0.03,2e-05,0.006,0.07,0.0002
TX,EPA Region 6,Jefferson,48245,48245002100,3499,0.5,0.09,0.01,0.04,0.05,0.02,1e-05,1e-05,4e-05,0.02,2e-05,0.005,0.06,0.0002
TX,EPA Region 6,Jefferson,48245,48245002200,2574,0.5,0.08,0.01,0.04,0.05,0.02,9e-06,1e-05,4e-05,0.02,2e-05,0.005,0.06,0.0002
TX,EPA Region 6,Jefferson,48245,48245002300,3475,0.5,0.1,0.01,0.04,0.05,0.02,1e-05,1e-05,4e-05,0.03,2e-05,0.006,0.07,0.0002
TX,EPA Region 6,Jefferson,48245,48245002400,2725,0.5,0.1,0.01,0.04,0.05,0.02,2e-05,1e-05,4e-05,0.03,2e-05,0.008,0.09,0.0002
TX,EPA Region 6,Jefferson,48245,48245002500,3758,0.5,0.1,0.01,0.04,0.05,0.02,2e-05,1e-05,4e-05,0.03,2e-05,0.008,0.09,0.0002
TX,EPA Region 6,Jefferson,48245,48245002600,6671,0.5,0.1,0.01,0.04,0.05,0.02,2e-05,1e-05,4e-05,0.03,2e-05,0.01,0.1,0.0002
TX,EPA Region 6,Jefferson,48245,48245005100,1043,0.4,0.1,0.02,0.04,0.04,0.02,2e-06,1e-05,3e-05,0.04,4e-05,0.001,0.09,0.0002
TX,EPA Region 6,Jefferson,48245,48245005400,1498,0.4,0.1,0.01,0.03,0.04,0.02,3e-06,5e-06,3e-05,0.02,2e-05,0.001,0.09,0.0002
TX,EPA Region 6,Jefferson,48245,48245005500,2899,0.4,0.1,0.01,0.03,0.04,0.01,3e-06,4e-06,2e-05,0.02,2e-05,0.001,0.08,0.0002
TX,EPA Region 6,Jefferson,48245,48245005600,3623,0.4,0.09,0.009,0.03,0.04,0.01,3e-06,4e-06,2e-05,0.01,1e-05,0.001,0.08,0.0001
TX,EPA Region 6,Jefferson,48245,48245005900,1895,0.4,0.1,0.02,0.04,0.05,0.03,3e-06,2e-05,3e-05,0.06,4e-05,0.001,0.1,0.0002
TX,EPA Region 6,Jefferson,48245,48245006100,1399,0.4,0.1,0.03,0.05,0.06,0.03,3e-06,8e-06,3e-05,0.05,3e-05,0.001,0.1,0.0002
TX,EPA Region 6,Jefferson,48245,48245006300,1456,0.4,0.1,0.02,0.04,0.05,0.02,3e-06,6e-06,3e-05,0.03,2e-05,0.001,0.1,0.0002
TX,EPA Region 6,Jefferson,48245,48245006400,1890,0.4,0.1,0.01,0.03,0.04,0.02,4e-06,5e-06,3e-05,0.02,2e-05,0.001,0.1,0.0001
TX,EPA Region 6,Jefferson,48245,48245006500,3562,0.4,0.1,0.01,0.03,0.04,0.01,4e-06,4e-06,3e-05,0.02,2e-05,0.001,0.1,0.0001
TX,EPA Region 6,Jefferson,48245,48245006600,3895,0.4,0.1,0.01,0.03,0.05,0.01,4e-06,4e-06,2e-05,0.02,1e-05,0.001,0.09,0.0001
TX,EPA Region 6,Jefferson,48245,48245006700,2942,0.4,0.2,0.01,0.03,0.05,0.02,5e-06,6e-06,3e-05,0.02,2e-05,0.001,0.2,0.0001
TX,EPA Region 6,Jefferson,48245,48245006800,1883,0.4,0.2,0.02,0.04,0.05,0.02,5e-06,7e-06,3e-05,0.03,3e-05,0.002,0.2,0.0001
TX,EPA Region 6,Jefferson,48245,48245006900,2902,0.4,0.2,0.01,0.04,0.05,0.02,5e-06,1e-05,3e-05,0.03,3e-05,0.002,0.2,0.0002
TX,EPA Region 6,Jefferson,48245,48245007001,5467,0.4,0.2,0.01,0.03,0.06,0.02,2e-05,9e-06,3e-05,0.02,2e-05,0.003,0.2,0.0001
TX,EPA Region 6,Jefferson,48245,48245007002,3723,0.4,0.2,0.01,0.03,0.06,0.02,2e-05,8e-06,3e-05,0.02,2e-05,0.002,0.2,0.0001
TX,EPA Region 6,Jefferson,48245,48245007100,3525,0.4,0.2,0.01,0.03,0.04,0.01,5e-06,2e-05,2e-05,0.02,2e-05,0.003,0.1,0.0002
TX,EPA Region 6,Jefferson,48245,48245010100,3186,0.4,0.09,0.009,0.03,0.04,0.01,3e-06,4e-06,2e-05,0.01,1e-05,0.001,0.08,0.0001
TX,EPA Region 6,Jefferson,48245,48245010200,1743,0.4,0.1,0.01,0.03,0.05,0.02,5e-06,5e-06,3e-05,0.02,2e-05,0.001,0.1,0.0001
TX,EPA Region 6,Jefferson,48245,48245010300,2959,0.4,0.2,0.01,0.03,0.05,0.02,6e-06,6e-06,3e-05,0.02,2e-05,0.001,0.2,0.0001
TX,EPA Region 6,Jefferson,48245,48245010400,2993,0.4,0.1,0.01,0.03,0.05,0.02,1e-05,6e-06,3e-05,0.02,2e-05,0.002,0.1,0.0001
TX,EPA Region 6,Jefferson,48245,48245010500,3889,0.4,0.1,0.01,0.03,0.05,0.01,6e-06,5e-06,3e-05,0.02,2e-05,0.001,0.1,0.0001
TX,EPA Region 6,Jefferson,48245,48245010600,5778,0.4,0.1,0.01,0.03,0.06,0.01,7e-06,5e-06,2e-05,0.02,1e-05,0.001,0.1,0.0001
TX,EPA Region 6,Jefferson,48245,48245010700,3393,0.4,0.1,0.01,0.03,0.06,0.01,1e-05,6e-06,3e-05,0.02,2e-05,0.001,0.1,0.0001
TX,EPA Region 6,Jefferson,48245,48245010800,5007,0.4,0.1,0.01,0.03,0.1,0.02,5e-05,2e-05,3e-05,0.02,2e-05,0.003,0.1,0.0001
TX,EPA Region 6,Jefferson,48245,48245010901,3538,0.4,0.2,0.01,0.03,0.07,0.02,3e-05,1e-05,3e-05,0.02,2e-05,0.004,0.1,0.0001
TX,EPA Region 6,Jefferson,48245,48245010902,4592,0.4,0.2,0.01,0.03,0.09,0.02,6e-05,9e-06,3e-05,0.02,2e-05,0.003,0.1,0.0001
TX,EPA Region 6,Jefferson,48245,48245011001,5539,0.4,0.2,0.01,0.03,0.05,0.02,1e-05,1e-05,3e-05,0.02,2e-05,0.005,0.1,0.0002
TX,EPA Region 6,Jefferson,48245,48245011002,3685,0.4,0.2,0.01,0.03,0.06,0.02,2e-05,9e-06,3e-05,0.02,2e-05,0.005,0.1,0.0001
TX,EPA Region 6,Jefferson,48245,48245011101,4591,0.4,0.1,0.009,0.03,0.05,0.02,1e-05,1e-05,3e-05,0.02,2e-05,0.007,0.1,0.0002
TX,EPA Region 6,Jefferson,48245,48245011102,2528,0.4,0.1,0.009,0.03,0.05,0.02,1e-05,1e-05,3e-05,0.02,2e-05,0.007,0.1,0.0002
TX,EPA Region 6,Jefferson,48245,48245011201,7611,0.4,0.1,0.009,0.03,0.04,0.01,2e-05,1e-05,3e-05,0.02,2e-05,0.02,0.1,0.0002
TX,EPA Region 6,Jefferson,48245,48245011202,3259,0.4,0.1,0.009,0.02,0.04,0.01,1e-05,1e-05,2e-05,0.02,2e-05,0.05,0.1,0.0002
TX,EPA Region 6,Jefferson,48245,48245011203,174,0.4,0.1,0.009,0.02,0.03,0.008,9e-06,1e-05,2e-05,0.01,1e-05,0.02,0.08,0.0002
TX,EPA Region 6,Jefferson,48245,48245011302,4777,0.4,0.09,0.008,0.02,0.03,0.007,7e-06,1e-05,1e-05,0.01,1e-05,0.009,0.06,0.0002
TX,EPA Region 6,Jefferson,48245,48245011303,2659,0.4,0.05,0.008,0.02,0.03,0.006,3e-06,2e-05,9e-06,0.01,2e-05,0.002,0.03,0.0002
TX,EPA Region 6,Jefferson,48245,48245011304,6390,0.4,0.09,0.009,0.02,0.04,0.009,1e-05,2e-05,2e-05,0.01,3e-05,0.01,0.06,0.0002
TX,EPA Region 6,Jefferson,48245,48245011400,7871,0.4,0.04,0.008,0.02,0.03,0.008,2e-06,4e-06,2e-05,0.01,3e-05,0.001,0.03,0.0002
TX,EPA Region 6,Jefferson,48245,48245011500,2330,0.4,0.04,0.008,0.02,0.03,0.005,2e-06,4e-06,7e-06,0.01,2e-05,0.001,0.02,0.0002
TX,EPA Region 6,Jefferson,48245,48245011600,2060,0.4,0.03,0.008,0.03,0.04,0.004,1e-06,4e-06,4e-06,0.009,1e-05,0.0009,0.02,0.0002
TX,EPA Region 6,Jefferson,48245,48245011700,1664,0.5,0.09,0.01,0.05,0.05,0.02,1e-05,9e-06,4e-05,0.03,2e-05,0.006,0.06,0.0002
TX,EPA Region 6,Jefferson,48245,48245011800,1863,0.4,0.1,0.02,0.04,0.05,0.02,3e-06,7e-06,3e-05,0.03,2e-05,0.001,0.1,0.0002
TX,EPA Region 6,Jefferson,48245,48245980000,85,0.4,0.1,0.009,0.03,0.04,0.01,8e-06,1e-05,3e-05,0.02,2e-05,0.005,0.1,0.0001
TX,EPA Region 6,Jim Hogg,48247,48247000000,5300,0.3,0.01,0.007,0.006,0.006,0.0008,4e-12,2e-08,3e-08,0.006,8e-10,0.0,2e-06,6e-05
TX,EPA Region 6,Jim Hogg,48247,48247950200,2263,0.3,0.01,0.007,0.006,0.006,0.0008,4e-12,2e-08,3e-08,0.006,8e-10,0.0,2e-06,7e-05
TX,EPA Region 6,Jim Hogg,48247,48247950400,3037,0.3,0.01,0.007,0.006,0.006,0.0008,4e-12,2e-08,3e-08,0.006,8e-10,0.0,2e-06,6e-05
TX,EPA Region 6,Jim Wells,48249,48249000000,40838,0.3,0.02,0.007,0.008,0.01,0.002,3e-11,4e-07,2e-07,0.006,8e-06,0.0,0.003,8e-05
TX,EPA Region 6,Jim Wells,48249,48249950100,8093,0.3,0.02,0.007,0.006,0.006,0.001,9e-12,1e-06,3e-07,0.005,4e-06,0.0,0.009,7e-05
TX,EPA Region 6,Jim Wells,48249,48249950200,7932,0.3,0.02,0.007,0.007,0.008,0.001,2e-11,2e-07,2e-07,0.005,8e-06,0.0,0.001,8e-05
TX,EPA Region 6,Jim Wells,48249,48249950300,7103,0.3,0.02,0.008,0.01,0.01,0.003,4e-11,2e-07,3e-07,0.007,1e-05,0.0,0.002,9e-05
TX,EPA Region 6,Jim Wells,48249,48249950400,3770,0.3,0.02,0.008,0.01,0.01,0.002,4e-11,2e-07,3e-07,0.006,1e-05,0.0,0.002,9e-05
TX,EPA Region 6,Jim Wells,48249,48249950500,6213,0.3,0.02,0.008,0.009,0.01,0.002,3e-11,2e-07,3e-07,0.007,9e-06,0.0,0.001,8e-05
TX,EPA Region 6,Jim Wells,48249,48249950600,4080,0.3,0.02,0.008,0.01,0.01,0.002,4e-11,2e-07,3e-07,0.006,1e-05,0.0,0.002,9e-05
TX,EPA Region 6,Jim Wells,48249,48249950700,3647,0.3,0.02,0.007,0.006,0.007,0.0008,5e-12,6e-08,3e-08,0.005,3e-06,0.0,0.0003,8e-05
TX,EPA Region 6,Johnson,48251,48251000000,150934,0.3,0.02,0.01,0.02,0.02,0.005,1e-08,5e-07,4e-07,0.01,4e-06,1e-07,0.0007,0.0001
TX,EPA Region 6,Johnson,48251,48251130100,4035,0.3,0.02,0.008,0.01,0.02,0.003,5e-11,3e-07,2e-07,0.008,3e-06,0.0,0.001,0.0001
TX,EPA Region 6,Johnson,48251,48251130204,9890,0.4,0.02,0.01,0.03,0.03,0.007,1e-08,9e-07,7e-07,0.01,6e-06,3e-09,0.0008,0.0001
TX,EPA Region 6,Johnson,48251,48251130205,3745,0.4,0.02,0.01,0.03,0.03,0.007,1e-08,9e-07,3e-07,0.01,4e-06,3e-09,0.0008,0.0001
TX,EPA Region 6,Johnson,48251,48251130207,6347,0.4,0.02,0.01,0.02,0.03,0.006,1e-08,8e-07,3e-07,0.01,3e-06,4e-09,0.0007,0.0001
TX,EPA Region 6,Johnson,48251,48251130208,5539,0.4,0.02,0.01,0.02,0.03,0.006,1e-08,8e-07,3e-07,0.01,4e-06,3e-09,0.0008,0.0001
TX,EPA Region 6,Johnson,48251,48251130210,5016,0.3,0.02,0.009,0.02,0.02,0.004,8e-11,5e-07,3e-07,0.009,6e-06,3e-09,0.0007,0.0001
TX,EPA Region 6,Johnson,48251,48251130211,5699,0.3,0.02,0.01,0.02,0.02,0.005,4e-10,5e-07,3e-07,0.01,6e-06,3e-09,0.0007,0.0001
TX,EPA Region 6,Johnson,48251,48251130212,4714,0.3,0.01,0.009,0.02,0.02,0.003,7e-11,5e-07,2e-07,0.009,7e-06,1e-09,0.0009,0.0001
TX,EPA Region 6,Johnson,48251,48251130213,4341,0.3,0.02,0.009,0.02,0.02,0.003,6e-11,4e-07,4e-07,0.009,7e-06,1e-09,0.0008,0.0001
TX,EPA Region 6,Johnson,48251,48251130214,4693,0.3,0.02,0.009,0.02,0.02,0.004,8e-11,5e-07,5e-07,0.01,1e-05,2e-09,0.0007,0.0001
TX,EPA Region 6,Johnson,48251,48251130215,3911,0.3,0.02,0.01,0.02,0.03,0.005,7e-09,7e-07,5e-07,0.01,8e-06,3e-09,0.0007,0.0001
TX,EPA Region 6,Johnson,48251,48251130302,5253,0.3,0.02,0.01,0.02,0.02,0.004,8e-11,4e-07,3e-07,0.01,8e-06,1e-11,0.0008,0.0001
TX,EPA Region 6,Johnson,48251,48251130303,4091,0.3,0.02,0.009,0.02,0.02,0.004,6e-11,4e-07,2e-07,0.01,2e-06,1e-09,0.0006,0.0001
TX,EPA Region 6,Johnson,48251,48251130304,5338,0.3,0.02,0.01,0.02,0.02,0.004,7e-11,4e-07,3e-07,0.01,3e-06,2e-09,0.0006,0.0001
TX,EPA Region 6,Johnson,48251,48251130405,5929,0.3,0.02,0.01,0.02,0.03,0.005,1e-08,9e-07,3e-07,0.01,2e-06,8e-07,0.0006,0.0001
TX,EPA Region 6,Johnson,48251,48251130406,5930,0.3,0.02,0.01,0.02,0.02,0.005,1e-08,6e-07,3e-07,0.01,2e-06,4e-09,0.0006,0.0001
TX,EPA Region 6,Johnson,48251,48251130407,7992,0.3,0.02,0.01,0.02,0.02,0.005,6e-08,7e-07,5e-07,0.01,2e-06,1e-06,0.0007,0.0001
TX,EPA Region 6,Johnson,48251,48251130408,7296,0.3,0.02,0.01,0.02,0.02,0.005,1e-07,6e-07,9e-07,0.01,2e-06,4e-07,0.001,0.0002
TX,EPA Region 6,Johnson,48251,48251130409,6414,0.3,0.02,0.01,0.02,0.02,0.004,6e-11,4e-07,2e-07,0.01,2e-06,4e-09,0.0006,0.0001
TX,EPA Region 6,Johnson,48251,48251130410,6927,0.3,0.02,0.009,0.02,0.02,0.004,8e-09,5e-07,3e-07,0.01,2e-06,5e-09,0.0006,0.0001
TX,EPA Region 6,Johnson,48251,48251130500,6897,0.3,0.02,0.009,0.01,0.02,0.003,2e-08,2e-07,2e-07,0.009,1e-06,1e-10,0.0006,0.0001
TX,EPA Region 6,Johnson,48251,48251130601,6874,0.3,0.01,0.008,0.02,0.02,0.003,3e-11,2e-07,2e-07,0.008,2e-06,0.0,0.0007,0.0001
TX,EPA Region 6,Johnson,48251,48251130602,2077,0.3,0.01,0.009,0.02,0.02,0.003,4e-11,2e-07,2e-07,0.009,2e-06,0.0,0.0008,0.0001
TX,EPA Region 6,Johnson,48251,48251130700,4404,0.3,0.02,0.01,0.02,0.02,0.004,8e-11,5e-07,3e-07,0.01,9e-06,0.0,0.0008,0.0001
TX,EPA Region 6,Johnson,48251,48251130800,4523,0.3,0.02,0.01,0.02,0.02,0.004,8e-11,4e-07,3e-07,0.01,1e-05,0.0,0.0008,0.0002
TX,EPA Region 6,Johnson,48251,48251130900,3220,0.3,0.03,0.009,0.02,0.02,0.004,6e-11,4e-07,4e-07,0.01,5e-06,0.0,0.0007,0.0001
TX,EPA Region 6,Johnson,48251,48251131000,4617,0.3,0.01,0.009,0.02,0.02,0.004,7e-11,4e-07,2e-07,0.009,5e-06,0.0,0.0008,0.0001
TX,EPA Region 6,Johnson,48251,48251131100,5222,0.3,0.01,0.009,0.02,0.02,0.004,7e-11,4e-07,3e-07,0.01,7e-06,0.0,0.0008,0.0001
TX,EPA Region 6,Jones,48253,48253000000,20202,0.2,0.01,0.007,0.009,0.009,0.001,1e-11,1e-07,9e-08,0.005,3e-09,0.0,0.0005,0.0001
TX,EPA Region 6,Jones,48253,48253020101,2031,0.2,0.02,0.008,0.01,0.01,0.002,2e-11,3e-07,2e-07,0.006,6e-09,0.0,0.0003,0.0001
TX,EPA Region 6,Jones,48253,48253020102,4394,0.2,0.01,0.007,0.008,0.008,0.001,1e-11,2e-07,1e-07,0.004,3e-09,0.0,0.0001,0.0001
TX,EPA Region 6,Jones,48253,48253020200,2649,0.2,0.01,0.007,0.009,0.009,0.001,1e-11,1e-07,8e-08,0.005,3e-09,0.0,0.0004,0.0001
TX,EPA Region 6,Jones,48253,48253020300,2410,0.2,0.01,0.006,0.008,0.009,0.0007,2e-12,2e-08,1e-08,0.004,4e-09,0.0,0.001,0.0001
TX,EPA Region 6,Jones,48253,48253020400,3497,0.2,0.01,0.007,0.01,0.01,0.001,9e-12,4e-08,5e-08,0.005,3e-09,0.0,0.001,0.0001
TX,EPA Region 6,Jones,48253,48253020500,5221,0.2,0.01,0.007,0.008,0.009,0.002,1e-11,2e-07,1e-07,0.005,3e-09,0.0,0.0002,0.0001
TX,EPA Region 6,Karnes,48255,48255000000,14824,0.4,0.02,0.007,0.009,0.01,0.002,1e-11,2e-07,5e-08,0.01,6e-07,0.0,0.0007,0.0001
TX,EPA Region 6,Karnes,48255,48255970100,2214,0.3,0.01,0.007,0.009,0.01,0.001,1e-11,2e-07,7e-08,0.01,2e-06,0.0,0.0007,0.0001
TX,EPA Region 6,Karnes,48255,48255970200,3899,0.4,0.01,0.007,0.01,0.01,0.002,2e-11,3e-07,6e-08,0.01,2e-07,0.0,0.0007,0.0001
TX,EPA Region 6,Karnes,48255,48255970300,7281,0.4,0.02,0.007,0.008,0.01,0.001,9e-12,2e-07,4e-08,0.01,2e-07,0.0,0.0008,9e-05
TX,EPA Region 6,Karnes,48255,48255970400,1430,0.3,0.01,0.007,0.008,0.01,0.001,3e-12,2e-07,4e-08,0.01,1e-06,0.0,0.0005,0.0001
TX,EPA Region 6,Kaufman,48257,48257000000,103350,0.3,0.02,0.009,0.02,0.02,0.003,1e-07,4e-07,2e-07,0.009,8e-05,4e-07,0.002,0.0002
TX,EPA Region 6,Kaufman,48257,48257050201,6395,0.3,0.02,0.01,0.02,0.03,0.005,1e-07,8e-07,3e-07,0.01,4e-05,1e-06,0.002,0.0002
TX,EPA Region 6,Kaufman,48257,48257050203,7864,0.3,0.02,0.009,0.02,0.03,0.004,2e-07,6e-07,2e-07,0.01,2e-05,5e-07,0.004,0.0002
TX,EPA Region 6,Kaufman,48257,48257050204,5075,0.3,0.02,0.009,0.02,0.03,0.004,1e-07,6e-07,3e-07,0.01,3e-05,9e-07,0.003,0.0002
TX,EPA Region 6,Kaufman,48257,48257050205,5424,0.3,0.02,0.01,0.02,0.03,0.005,1e-07,7e-07,3e-07,0.01,3e-05,1e-06,0.003,0.0002
TX,EPA Region 6,Kaufman,48257,48257050206,10759,0.3,0.02,0.01,0.03,0.03,0.005,2e-07,7e-07,3e-07,0.01,4e-05,1e-06,0.003,0.0002
TX,EPA Region 6,Kaufman,48257,48257050300,3890,0.4,0.02,0.008,0.02,0.02,0.003,7e-09,4e-07,1e-07,0.009,2e-05,0.0,0.002,0.0002
