,id,geoid,households,below_poverty,hh_snap,hh_nowork
61949,1400000US48029162004,"Census Tract 1620.04, Bexar County, Texas",903,189,113,22.4
61950,1400000US48029170101,"Census Tract 1701.01, Bexar County, Texas",1031,291,284,9.6
61951,1400000US48029170102,"Census Tract 1701.02, Bexar County, Texas",1195,296,300,23.3
61952,1400000US48029170200,"Census Tract 1702, Bexar County, Texas",1622,641,610,16.9
61953,1400000US48029170300,"Census Tract 1703, Bexar County, Texas",1727,623,672,14.3
61954,1400000US48029170401,"Census Tract 1704.01, Bexar County, Texas",1147,442,394,27.2
61955,1400000US48029170402,"Census Tract 1704.02, Bexar County, Texas",1471,435,535,7.1
61956,1400000US48029170500,"Census Tract 1705, Bexar County, Texas",1453,516,212,11.9
61957,1400000US48029170600,"Census Tract 1706, Bexar County, Texas",1378,198,205,12.3
61958,1400000US48029170700,"Census Tract 1707, Bexar County, Texas",1332,329,398,19.5
61959,1400000US48029170800,"Census Tract 1708, Bexar County, Texas",467,186,179,22.9
61960,1400000US48029170900,"Census Tract 1709, Bexar County, Texas",1252,334,324,16.6
61961,1400000US48029171000,"Census Tract 1710, Bexar County, Texas",1693,624,787,21.3
61962,1400000US48029171100,"Census Tract 1711, Bexar County, Texas",1132,373,453,28.0
61963,1400000US48029171200,"Census Tract 1712, Bexar County, Texas",1140,334,391,17.9
61964,1400000US48029171301,"Census Tract 1713.01, Bexar County, Texas",832,229,233,15.5
61965,1400000US48029171302,"Census Tract 1713.02, Bexar County, Texas",1111,365,246,22.5
61966,1400000US48029171401,"Census Tract 1714.01, Bexar County, Texas",1223,293,442,6.0
61967,1400000US48029171402,"Census Tract 1714.02, Bexar County, Texas",1645,376,541,13.8
61968,1400000US48029171501,"Census Tract 1715.01, Bexar County, Texas",777,197,161,17.1
61969,1400000US48029171502,"Census Tract 1715.02, Bexar County, Texas",1479,479,410,20.1
61970,1400000US48029171601,"Census Tract 1716.01, Bexar County, Texas",1314,375,639,10.1
61971,1400000US48029171602,"Census Tract 1716.02, Bexar County, Texas",1083,507,415,12.2
61972,1400000US48029171700,"Census Tract 1717, Bexar County, Texas",2593,448,767,19.3
61973,1400000US48029171801,"Census Tract 1718.01, Bexar County, Texas",1750,324,474,15.4
61974,1400000US48029171802,"Census Tract 1718.02, Bexar County, Texas",2050,565,633,17.7
61975,1400000US48029171902,"Census Tract 1719.02, Bexar County, Texas",4995,741,831,5.9
61976,1400000US48029171903,"Census Tract 1719.03, Bexar County, Texas",2218,648,664,17.1
61977,1400000US48029171912,"Census Tract 1719.12, Bexar County, Texas",2330,136,151,6.5
61978,1400000US48029171913,"Census Tract 1719.13, Bexar County, Texas",1740,366,312,11.0
61979,1400000US48029171914,"Census Tract 1719.14, Bexar County, Texas",1659,109,80,8.4
61980,1400000US48029171915,"Census Tract 1719.15, Bexar County, Texas",671,81,69,17.0
61981,1400000US48029171916,"Census Tract 1719.16, Bexar County, Texas",2439,116,194,9.0
61982,1400000US48029171917,"Census Tract 1719.17, Bexar County, Texas",2729,108,87,5.8
61983,1400000US48029171918,"Census Tract 1719.18, Bexar County, Texas",2267,133,69,4.9
61984,1400000US48029171919,"Census Tract 1719.19, Bexar County, Texas",1368,83,251,5.5
61985,1400000US48029171920,"Census Tract 1719.20, Bexar County, Texas",2415,242,285,8.8
61986,1400000US48029171921,"Census Tract 1719.21, Bexar County, Texas",1374,153,166,11.8
61987,1400000US48029171922,"Census Tract 1719.22, Bexar County, Texas",918,63,55,4.4
61988,1400000US48029171923,"Census Tract 1719.23, Bexar County, Texas",3690,321,315,7.3
61989,1400000US48029171924,"Census Tract 1719.24, Bexar County, Texas",2934,214,119,11.0
61990,1400000US48029171925,"Census Tract 1719.25, Bexar County, Texas",3182,314,341,11.6
61991,1400000US48029172002,"Census Tract 1720.02, Bexar County, Texas",5090,240,215,6.2
61992,1400000US48029172003,"Census Tract 1720.03, Bexar County, Texas",1423,62,70,6.4
61993,1400000US48029172004,"Census Tract 1720.04, Bexar County, Texas",2352,60,38,22.6
61994,1400000US48029172005,"Census Tract 1720.05, Bexar County, Texas",2711,190,117,10.8
61995,1400000US48029172006,"Census Tract 1720.06, Bexar County, Texas",2490,135,255,8.8
61996,1400000US48029172007,"Census Tract 1720.07, Bexar County, Texas",3029,127,77,8.7
61997,1400000US48029180101,"Census Tract 1801.01, Bexar County, Texas",1872,251,121,15.3
61998,1400000US48029180102,"Census Tract 1801.02, Bexar County, Texas",674,79,37,14.6
61999,1400000US48029180201,"Census Tract 1802.01, Bexar County, Texas",1860,454,428,18.5
62000,1400000US48029180202,"Census Tract 1802.02, Bexar County, Texas",2344,875,572,28.6
62001,1400000US48029180300,"Census Tract 1803, Bexar County, Texas",1483,281,329,23.5
62002,1400000US48029180400,"Census Tract 1804, Bexar County, Texas",1455,362,363,16.0
62003,1400000US48029180501,"Census Tract 1805.01, Bexar County, Texas",1841,528,581,20.6
62004,1400000US48029180503,"Census Tract 1805.03, Bexar County, Texas",1384,151,143,19.6
62005,1400000US48029180504,"Census Tract 1805.04, Bexar County, Texas",1266,351,391,19.7
62006,1400000US48029180602,"Census Tract 1806.02, Bexar County, Texas",1392,327,232,22.7
62007,1400000US48029180603,"Census Tract 1806.03, Bexar County, Texas",666,76,96,10.8
62008,1400000US48029180604,"Census Tract 1806.04, Bexar County, Texas",2345,491,428,14.4
62009,1400000US48029180701,"Census Tract 1807.01, Bexar County, Texas",1947,349,100,14.7
62010,1400000US48029180702,"Census Tract 1807.02, Bexar County, Texas",2898,604,489,16.8
62011,1400000US48029180800,"Census Tract 1808, Bexar County, Texas",1373,448,280,23.6
62012,1400000US48029180901,"Census Tract 1809.01, Bexar County, Texas",1969,223,199,7.0
62013,1400000US48029180902,"Census Tract 1809.02, Bexar County, Texas",2539,516,310,11.2
62014,1400000US48029181001,"Census Tract 1810.01, Bexar County, Texas",1124,204,132,27.5
62015,1400000US48029181003,"Census Tract 1810.03, Bexar County, Texas",2695,973,344,13.5
62016,1400000US48029181004,"Census Tract 1810.04, Bexar County, Texas",2576,416,176,16.3
62017,1400000US48029181005,"Census Tract 1810.05, Bexar County, Texas",1838,391,312,4.8
62018,1400000US48029181100,"Census Tract 1811, Bexar County, Texas",2454,218,111,20.9
62019,1400000US48029181200,"Census Tract 1812, Bexar County, Texas",2033,82,13,13.1
62020,1400000US48029181301,"Census Tract 1813.01, Bexar County, Texas",1865,203,214,1.2
62021,1400000US48029181302,"Census Tract 1813.02, Bexar County, Texas",3162,393,274,10.4
62022,1400000US48029181303,"Census Tract 1813.03, Bexar County, Texas",1335,378,279,1.1
62023,1400000US48029181402,"Census Tract 1814.02, Bexar County, Texas",1206,315,82,24.1
62024,1400000US48029181403,"Census Tract 1814.03, Bexar County, Texas",2728,344,140,2.2
62025,1400000US48029181404,"Census Tract 1814.04, Bexar County, Texas",2684,375,145,10.5
62026,1400000US48029181503,"Census Tract 1815.03, Bexar County, Texas",3487,467,471,13.8
62027,1400000US48029181504,"Census Tract 1815.04, Bexar County, Texas",3215,395,265,7.4
62028,1400000US48029181505,"Census Tract 1815.05, Bexar County, Texas",1635,113,139,13.0
62029,1400000US48029181506,"Census Tract 1815.06, Bexar County, Texas",1727,392,299,21.8
62030,1400000US48029181601,"Census Tract 1816.01, Bexar County, Texas",1130,227,199,10.2
62031,1400000US48029181602,"Census Tract 1816.02, Bexar County, Texas",1909,274,452,16.9
62032,1400000US48029181703,"Census Tract 1817.03, Bexar County, Texas",2702,432,39,13.6
62033,1400000US48029181704,"Census Tract 1817.04, Bexar County, Texas",1848,280,279,11.6
62034,1400000US48029181705,"Census Tract 1817.05, Bexar County, Texas",2361,188,380,14.5
62035,1400000US48029181711,"Census Tract 1817.11, Bexar County, Texas",2766,199,87,5.7
62036,1400000US48029181712,"Census Tract 1817.12, Bexar County, Texas",1324,63,79,12.1
62037,1400000US48029181713,"Census Tract 1817.13, Bexar County, Texas",2608,271,279,12.4
62038,1400000US48029181715,"Census Tract 1817.15, Bexar County, Texas",2000,114,236,4.4
62039,1400000US48029181716,"Census Tract 1817.16, Bexar County, Texas",2538,294,439,4.2
62040,1400000US48029181718,"Census Tract 1817.18, Bexar County, Texas",1998,86,63,6.2
62041,1400000US48029181720,"Census Tract 1817.20, Bexar County, Texas",1446,44,56,14.6
62042,1400000US48029181721,"Census Tract 1817.21, Bexar County, Texas",1091,20,87,4.2
62043,1400000US48029181722,"Census Tract 1817.22, Bexar County, Texas",1491,15,39,9.9
62044,1400000US48029181723,"Census Tract 1817.23, Bexar County, Texas",1472,100,25,12.6
62045,1400000US48029181724,"Census Tract 1817.24, Bexar County, Texas",1476,40,34,4.8
62046,1400000US48029181725,"Census Tract 1817.25, Bexar County, Texas",2137,202,314,6.7
62047,1400000US48029181726,"Census Tract 1817.26, Bexar County, Texas",2740,203,122,5.2
62048,1400000US48029181727,"Census Tract 1817.27, Bexar County, Texas",1204,51,59,10.7
62049,1400000US48029181728,"Census Tract 1817.28, Bexar County, Texas",3123,263,470,3.3
62050,1400000US48029181729,"Census Tract 1817.29, Bexar County, Texas",2409,17,87,3.8
62051,1400000US48029181730,"Census Tract 1817.30, Bexar County, Texas",1437,108,121,14.2
62052,1400000US48029181731,"Census Tract 1817.31, Bexar County, Texas",2477,177,244,5.0
62053,1400000US48029181808,"Census Tract 1818.08, Bexar County, Texas",664,58,40,10.1
62054,1400000US48029181809,"Census Tract 1818.09, Bexar County, Texas",2372,329,172,11.1
62055,1400000US48029181811,"Census Tract 1818.11, Bexar County, Texas",1485,57,162,16.4
62056,1400000US48029181813,"Census Tract 1818.13, Bexar County, Texas",3318,598,649,10.2
62057,1400000US48029181814,"Census Tract 1818.14, Bexar County, Texas",3348,460,69,5.8
62058,1400000US48029181815,"Census Tract 1818.15, Bexar County, Texas",1317,53,46,7.3
62059,1400000US48029181816,"Census Tract 1818.16, Bexar County, Texas",1493,133,45,19.8
62060,1400000US48029181817,"Census Tract 1818.17, Bexar County, Texas",1411,93,105,16.0
62061,1400000US48029181818,"Census Tract 1818.18, Bexar County, Texas",2372,249,163,9.1
62062,1400000US48029181819,"Census Tract 1818.19, Bexar County, Texas",2459,662,278,4.5
62063,1400000US48029181820,"Census Tract 1818.20, Bexar County, Texas",1592,671,94,13.6
62064,1400000US48029181821,"Census Tract 1818.21, Bexar County, Texas",1263,114,37,6.7
62065,1400000US48029181822,"Census Tract 1818.22, Bexar County, Texas",1899,115,85,9.2
62066,1400000US48029181823,"Census Tract 1818.23, Bexar County, Texas",1057,230,18,3.7
62067,1400000US48029181824,"Census Tract 1818.24, Bexar County, Texas",1136,135,11,5.7
62068,1400000US48029181825,"Census Tract 1818.25, Bexar County, Texas",1921,143,27,4.9
62069,1400000US48029181826,"Census Tract 1818.26, Bexar County, Texas",2269,78,52,8.7
62070,1400000US48029181901,"Census Tract 1819.01, Bexar County, Texas",2348,554,73,7.7
62071,1400000US48029181902,"Census Tract 1819.02, Bexar County, Texas",2723,83,16,7.7
62072,1400000US48029182001,"Census Tract 1820.01, Bexar County, Texas",1793,97,9,6.8
62073,1400000US48029182002,"Census Tract 1820.02, Bexar County, Texas",2925,79,75,11.0
62074,1400000US48029182003,"Census Tract 1820.03, Bexar County, Texas",1503,127,27,10.8
62075,1400000US48029182101,"Census Tract 1821.01, Bexar County, Texas",4155,165,23,19.0
62076,1400000US48029182102,"Census Tract 1821.02, Bexar County, Texas",2607,125,35,10.3
62077,1400000US48029182103,"Census Tract 1821.03, Bexar County, Texas",1147,50,41,11.3
62078,1400000US48029182105,"Census Tract 1821.05, Bexar County, Texas",1602,73,41,9.7
62079,1400000US48029182106,"Census Tract 1821.06, Bexar County, Texas",2196,66,13,11.3
62080,1400000US48029190100,"Census Tract 1901, Bexar County, Texas",1370,366,339,10.6
62081,1400000US48029190200,"Census Tract 1902, Bexar County, Texas",1985,142,75,10.5
62082,1400000US48029190400,"Census Tract 1904, Bexar County, Texas",1120,187,10,20.7
62083,1400000US48029190501,"Census Tract 1905.01, Bexar County, Texas",981,166,152,6.1
62084,1400000US48029190503,"Census Tract 1905.03, Bexar County, Texas",1438,166,87,9.6
62085,1400000US48029190504,"Census Tract 1905.04, Bexar County, Texas",1020,218,155,10.0
62086,1400000US48029190601,"Census Tract 1906.01, Bexar County, Texas",1172,208,290,6.3
62087,1400000US48029190603,"Census Tract 1906.03, Bexar County, Texas",902,184,103,11.5
62088,1400000US48029190604,"Census Tract 1906.04, Bexar County, Texas",1252,317,226,15.1
62089,1400000US48029190700,"Census Tract 1907, Bexar County, Texas",1355,289,139,12.0
62090,1400000US48029190800,"Census Tract 1908, Bexar County, Texas",687,24,6,11.0
62091,1400000US48029190901,"Census Tract 1909.01, Bexar County, Texas",2153,549,526,13.9
62092,1400000US48029190902,"Census Tract 1909.02, Bexar County, Texas",1477,81,117,9.1
62093,1400000US48029191003,"Census Tract 1910.03, Bexar County, Texas",2983,755,577,9.8
62094,1400000US48029191004,"Census Tract 1910.04, Bexar County, Texas",1374,423,332,11.8
62095,1400000US48029191005,"Census Tract 1910.05, Bexar County, Texas",680,127,168,25.5
62096,1400000US48029191006,"Census Tract 1910.06, Bexar County, Texas",1978,585,415,6.7
62097,1400000US48029191101,"Census Tract 1911.01, Bexar County, Texas",715,56,8,9.9
62098,1400000US48029191102,"Census Tract 1911.02, Bexar County, Texas",937,76,6,16.8
62099,1400000US48029191201,"Census Tract 1912.01, Bexar County, Texas",1166,29,26,9.8
62100,1400000US48029191202,"Census Tract 1912.02, Bexar County, Texas",2187,412,375,12.5
62101,1400000US48029191303,"Census Tract 1913.03, Bexar County, Texas",794,62,30,17.7
62102,1400000US48029191304,"Census Tract 1913.04, Bexar County, Texas",1057,281,122,1.4
62103,1400000US48029191405,"Census Tract 1914.05, Bexar County, Texas",3526,277,159,11.9
62104,1400000US48029191406,"Census Tract 1914.06, Bexar County, Texas",2645,77,6,13.8
62105,1400000US48029191408,"Census Tract 1914.08, Bexar County, Texas",1333,144,110,2.5
62106,1400000US48029191409,"Census Tract 1914.09, Bexar County, Texas",3067,376,276,7.9
62107,1400000US48029191410,"Census Tract 1914.10, Bexar County, Texas",2635,292,252,0.0
62108,1400000US48029191411,"Census Tract 1914.11, Bexar County, Texas",2028,151,34,6.0
62109,1400000US48029191412,"Census Tract 1914.12, Bexar County, Texas",790,0,4,17.0
62110,1400000US48029191413,"Census Tract 1914.13, Bexar County, Texas",2497,183,128,10.9
62111,1400000US48029191503,"Census Tract 1915.03, Bexar County, Texas",2178,80,22,15.7
62112,1400000US48029191504,"Census Tract 1915.04, Bexar County, Texas",944,31,0,17.0
62113,1400000US48029191505,"Census Tract 1915.05, Bexar County, Texas",839,26,9,19.9
62114,1400000US48029191506,"Census Tract 1915.06, Bexar County, Texas",2704,178,85,7.8
62115,1400000US48029191701,"Census Tract 1917.01, Bexar County, Texas",512,16,0,11.7
62116,1400000US48029191702,"Census Tract 1917.02, Bexar County, Texas",3010,164,116,13.1
62117,1400000US48029191804,"Census Tract 1918.04, Bexar County, Texas",2333,50,29,12.2
62118,1400000US48029191806,"Census Tract 1918.06, Bexar County, Texas",3051,59,34,9.8
62119,1400000US48029191807,"Census Tract 1918.07, Bexar County, Texas",3630,392,22,17.0
62120,1400000US48029191808,"Census Tract 1918.08, Bexar County, Texas",1496,49,0,11.3
62121,1400000US48029191809,"Census Tract 1918.09, Bexar County, Texas",2278,43,15,8.2
62122,1400000US48029191810,"Census Tract 1918.10, Bexar County, Texas",1434,58,16,5.8
62123,1400000US48029191811,"Census Tract 1918.11, Bexar County, Texas",1440,54,21,15.3
62124,1400000US48029191812,"Census Tract 1918.12, Bexar County, Texas",1242,59,0,12.1
62125,1400000US48029191813,"Census Tract 1918.13, Bexar County, Texas",2368,135,55,11.1
62126,1400000US48029191814,"Census Tract 1918.14, Bexar County, Texas",1375,99,53,8.6
62127,1400000US48029191815,"Census Tract 1918.15, Bexar County, Texas",1732,149,7,8.7
62128,1400000US48029191816,"Census Tract 1918.16, Bexar County, Texas",1525,52,10,31.0
62129,1400000US48029191817,"Census Tract 1918.17, Bexar County, Texas",4862,390,43,6.9
62130,1400000US48029191900,"Census Tract 1919, Bexar County, Texas",1652,523,383,25.8
62131,1400000US48029192000,"Census Tract 1920, Bexar County, Texas",2148,275,168,13.6
62132,1400000US48029192100,"Census Tract 1921, Bexar County, Texas",1299,107,110,13.3
62133,1400000US48029192200,"Census Tract 1922, Bexar County, Texas",1128,229,120,4.2
62134,1400000US48029192300,"Census Tract 1923, Bexar County, Texas",2466,208,106,17.5
62135,1400000US48029980001,"Census Tract 9800.01, Bexar County, Texas",0,0,0,-
62136,1400000US48029980002,"Census Tract 9800.02, Bexar County, Texas",0,0,0,-
62137,1400000US48029980003,"Census Tract 9800.03, Bexar County, Texas",182,14,5,3.2
62138,1400000US48029980004,"Census Tract 9800.04, Bexar County, Texas",0,0,0,-
62139,1400000US48029980005,"Census Tract 9800.05, Bexar County, Texas",0,0,0,-
62140,1400000US48029980100,"Census Tract 9801, Bexar County, Texas",84,26,63,9.5
62141,1400000US48031950100,"Census Tract 9501, Blanco County, Texas",2169,166,126,13.5
62142,1400000US48031950200,"Census Tract 9502, Blanco County, Texas",2174,201,177,22.4
62143,1400000US48033950100,"Census Tract 9501, Borden County, Texas",227,16,12,17.5
62144,1400000US48035950100,"Census Tract 9501, Bosque County, Texas",1630,302,146,24.8
62145,1400000US48035950200,"Census Tract 9502, Bosque County, Texas",568,150,94,12.0
62146,1400000US48035950300,"Census Tract 9503, Bosque County, Texas",666,51,32,25.6
62147,1400000US48035950400,"Census Tract 9504, Bosque County, Texas",1519,108,76,17.9
